"rgn_id","stock_id","year","bbmsy"
1,"Istiompax_indica-57",2001,1.9
1,"Istiompax_indica-57",2002,1.79
1,"Istiompax_indica-57",2003,1.78
1,"Istiompax_indica-57",2004,1.76
1,"Istiompax_indica-57",2005,1.68
1,"Istiompax_indica-57",2006,1.7
1,"Istiompax_indica-57",2007,1.74
1,"Istiompax_indica-57",2008,1.8
1,"Istiompax_indica-57",2009,1.95
1,"Istiompax_indica-57",2010,2.07
1,"Istiompax_indica-57",2011,2.17
1,"Istiompax_indica-57",2012,2.26
1,"Istiompax_indica-57",2013,2.32
1,"Istiompax_indica-57",2014,2.37
1,"Istiompax_indica-57",2015,2.38
1,"Istiompax_indica-57",2016,2.32
1,"Istiompax_indica-57",2017,2.16
1,"Istiompax_indica-57",2018,2.05
1,"Istiompax_indica-57",2019,1.98
1,"Istiophorus_platypterus-57",2001,1.71
1,"Istiophorus_platypterus-57",2002,1.7
1,"Istiophorus_platypterus-57",2003,1.69
1,"Istiophorus_platypterus-57",2004,1.66
1,"Istiophorus_platypterus-57",2005,1.63
1,"Istiophorus_platypterus-57",2006,1.6
1,"Istiophorus_platypterus-57",2007,1.59
1,"Istiophorus_platypterus-57",2008,1.58
1,"Istiophorus_platypterus-57",2009,1.53
1,"Istiophorus_platypterus-57",2010,1.5
1,"Istiophorus_platypterus-57",2011,1.46
1,"Istiophorus_platypterus-57",2012,1.4
1,"Istiophorus_platypterus-57",2013,1.35
1,"Istiophorus_platypterus-57",2014,1.28
1,"Istiophorus_platypterus-57",2015,1.24
1,"Istiophorus_platypterus-57",2016,1.18
1,"Istiophorus_platypterus-57",2017,1.14
1,"Istiophorus_platypterus-57",2018,1.14
1,"Istiophorus_platypterus-57",2019,1.14
1,"Kajikia_audax-57",2001,0.454
1,"Kajikia_audax-57",2002,0.454
1,"Kajikia_audax-57",2003,0.425
1,"Kajikia_audax-57",2004,0.407
1,"Kajikia_audax-57",2005,0.344
1,"Kajikia_audax-57",2006,0.304
1,"Kajikia_audax-57",2007,0.262
1,"Kajikia_audax-57",2008,0.257
1,"Kajikia_audax-57",2009,0.268
1,"Kajikia_audax-57",2010,0.331
1,"Kajikia_audax-57",2011,0.38
1,"Kajikia_audax-57",2012,0.416
1,"Kajikia_audax-57",2013,0.356
1,"Kajikia_audax-57",2014,0.32
1,"Kajikia_audax-57",2015,0.345
1,"Kajikia_audax-57",2016,0.338
1,"Kajikia_audax-57",2017,0.33
1,"Kajikia_audax-57",2018,0.33
1,"Kajikia_audax-57",2019,0.33
1,"Katsuwonus_pelamis-57",2001,2.11
1,"Katsuwonus_pelamis-57",2002,1.97
1,"Katsuwonus_pelamis-57",2003,1.49
1,"Katsuwonus_pelamis-57",2004,0.769
1,"Katsuwonus_pelamis-57",2005,1.25
1,"Katsuwonus_pelamis-57",2006,1.13
1,"Katsuwonus_pelamis-57",2007,0.587
1,"Katsuwonus_pelamis-57",2008,0.493
1,"Katsuwonus_pelamis-57",2009,0.765
1,"Katsuwonus_pelamis-57",2010,1.18
1,"Katsuwonus_pelamis-57",2011,1.15
1,"Katsuwonus_pelamis-57",2012,0.901
1,"Katsuwonus_pelamis-57",2013,0.944
1,"Katsuwonus_pelamis-57",2014,0.909
1,"Katsuwonus_pelamis-57",2015,0.929
1,"Katsuwonus_pelamis-57",2016,1
1,"Katsuwonus_pelamis-57",2017,0.89
1,"Katsuwonus_pelamis-57",2018,1.14
1,"Katsuwonus_pelamis-57",2019,1.13
1,"Prionace_glauca-57",2001,2.17
1,"Prionace_glauca-57",2002,2.22
1,"Prionace_glauca-57",2003,2.3
1,"Prionace_glauca-57",2004,2.34
1,"Prionace_glauca-57",2005,2.34
1,"Prionace_glauca-57",2006,2.29
1,"Prionace_glauca-57",2007,2.18
1,"Prionace_glauca-57",2008,2.1
1,"Prionace_glauca-57",2009,2
1,"Prionace_glauca-57",2010,1.87
1,"Prionace_glauca-57",2011,1.82
1,"Prionace_glauca-57",2012,1.7
1,"Prionace_glauca-57",2013,1.6
1,"Prionace_glauca-57",2014,1.5
1,"Prionace_glauca-57",2015,1.4
1,"Prionace_glauca-57",2016,1.3
1,"Prionace_glauca-57",2017,1.28
1,"Prionace_glauca-57",2018,1.2
1,"Prionace_glauca-57",2019,1.39
1,"Thunnus_alalunga-57",2001,1.33
1,"Thunnus_alalunga-57",2002,1.22
1,"Thunnus_alalunga-57",2003,1.26
1,"Thunnus_alalunga-57",2004,1.32
1,"Thunnus_alalunga-57",2005,1.38
1,"Thunnus_alalunga-57",2006,1.42
1,"Thunnus_alalunga-57",2007,1.38
1,"Thunnus_alalunga-57",2008,1.38
1,"Thunnus_alalunga-57",2009,1.5
1,"Thunnus_alalunga-57",2010,1.59
1,"Thunnus_alalunga-57",2011,1.67
1,"Thunnus_alalunga-57",2012,1.75
1,"Thunnus_alalunga-57",2013,1.78
1,"Thunnus_alalunga-57",2014,1.8
1,"Thunnus_alalunga-57",2015,1.5
1,"Thunnus_alalunga-57",2016,1.35
1,"Thunnus_alalunga-57",2017,1.28
1,"Thunnus_alalunga-57",2018,1.28
1,"Thunnus_alalunga-57",2019,1.28
1,"Thunnus_albacares-57",2001,1.7
1,"Thunnus_albacares-57",2002,1.66
1,"Thunnus_albacares-57",2003,1.76
1,"Thunnus_albacares-57",2004,1.8
1,"Thunnus_albacares-57",2005,1.68
1,"Thunnus_albacares-57",2006,1.48
1,"Thunnus_albacares-57",2007,1.17
1,"Thunnus_albacares-57",2008,0.817
1,"Thunnus_albacares-57",2009,0.75
1,"Thunnus_albacares-57",2010,0.926
1,"Thunnus_albacares-57",2011,1.14
1,"Thunnus_albacares-57",2012,1.07
1,"Thunnus_albacares-57",2013,0.942
1,"Thunnus_albacares-57",2014,0.906
1,"Thunnus_albacares-57",2015,0.891
1,"Thunnus_albacares-57",2016,0.89
1,"Thunnus_albacares-57",2017,0.84
1,"Thunnus_albacares-57",2018,0.83
1,"Thunnus_albacares-57",2019,0.9
1,"Thunnus_obesus-57",2001,1.8
1,"Thunnus_obesus-57",2002,1.74
1,"Thunnus_obesus-57",2003,1.62
1,"Thunnus_obesus-57",2004,1.59
1,"Thunnus_obesus-57",2005,1.63
1,"Thunnus_obesus-57",2006,1.68
1,"Thunnus_obesus-57",2007,1.66
