rgn_id,year,product,exposure
5,1984,ornamentals,1.3815359485742124e-5
5,1985,ornamentals,6.907815252848626e-6
5,1986,ornamentals,9.210360109428952e-6
5,1987,ornamentals,1.2664120933504094e-5
5,1988,ornamentals,9.210360109428952e-6
5,1989,ornamentals,9.210360109428952e-6
5,1990,ornamentals,5.756531532127486e-6
5,1991,ornamentals,0
5,1992,ornamentals,0
5,1993,ornamentals,0
5,1994,ornamentals,0
5,1995,ornamentals,0
5,1996,ornamentals,0
5,1997,ornamentals,4.605240282974722e-6
5,1998,ornamentals,1.0361621245485049e-5
5,1999,ornamentals,1.1512874853464248e-5
5,2000,ornamentals,1.9571439332646966e-5
5,2001,ornamentals,2.302499691299145e-5
5,2002,ornamentals,2.1873818579975853e-5
5,2003,ornamentals,2.64784867507413e-5
5,2004,ornamentals,2.4176167719091176e-5
5,2005,ornamentals,2.0722632719867774e-5
5,2006,ornamentals,1.9571439332646966e-5
5,2007,ornamentals,1.8420238418175898e-5
5,2008,ornamentals,1.726902997631705e-5
5,2009,ornamentals,1.611781400705016e-5
5,2010,ornamentals,1.9571439332646966e-5
5,2011,ornamentals,2.1873818579975853e-5
5,2012,ornamentals,3.683854983503667e-5
5,2013,ornamentals,5.065101904563161e-5
5,2014,ornamentals,6.100965987023172e-5
5,2015,ornamentals,7.021682898882574e-5
5,2016,ornamentals,6.561330461602416e-5
5,2017,ornamentals,5.295299189850772e-5
5,2018,ornamentals,3.9140703289956336e-05
5,2019,ornamentals,2.302499691299145e-5
5,2020,ornamentals,8.05909144527569e-6
5,2021,ornamentals,3.45394150525278e-6
5,2022,ornamentals,0
6,2003,ornamentals,0.0030009893862480985
6,2004,ornamentals,0.003490914435632083
6,2005,ornamentals,0.0038235696956475337
6,2006,ornamentals,0.002875433835076527
6,2007,ornamentals,0.0021294354498649143
6,2008,ornamentals,0.001132516232254655
6,2009,ornamentals,0
6,2010,ornamentals,0
6,2011,ornamentals,0
6,2012,ornamentals,1.1195222283605354e-4
6,2013,ornamentals,2.786121786034407e-4
6,2014,ornamentals,6.706079862694165e-4
6,2015,ornamentals,8.161192905837848e-4
6,2016,ornamentals,7.646848770364703e-4
6,2017,ornamentals,7.259707376266264e-4
6,2018,ornamentals,3.494965774026711e-4
6,2019,ornamentals,2.035989460085997e-4
6,2020,ornamentals,1.4333636721362576e-4
6,2021,ornamentals,1.5427512275644694e-5
6,2022,ornamentals,0
7,1996,ornamentals,1.4435318919982928e-4
7,1997,ornamentals,1.0684854703306174e-4
7,1998,ornamentals,1.0628596523577845e-4
7,1999,ornamentals,1.142999905930394e-4
7,2000,ornamentals,8.216495909872163e-5
7,2001,ornamentals,1.9449687951853217e-4
7,2002,ornamentals,2.695611381372652e-4
7,2003,ornamentals,3.684152694300104e-4
7,2004,ornamentals,5.61926452026416e-4
7,2005,ornamentals,6.841514736578676e-4
7,2006,ornamentals,9.354090730237455e-4
7,2007,ornamentals,0.001048604111789235
7,2008,ornamentals,0.0010215423529577393
7,2009,ornamentals,8.886333542042434e-4
7,2010,ornamentals,6.397746514094835e-4
7,2011,ornamentals,3.9303285880176904e-4
7,2012,ornamentals,2.2257917999934503e-4
7,2013,ornamentals,1.0390530219050367e-4
7,2014,ornamentals,0
7,2015,ornamentals,0
7,2016,ornamentals,0
7,2017,ornamentals,0
7,2018,ornamentals,0
7,2019,ornamentals,0
7,2020,ornamentals,0
7,2021,ornamentals,0
7,2022,ornamentals,0
8,1995,ornamentals,0
8,1996,ornamentals,0
8,1997,ornamentals,0
8,1998,ornamentals,0
8,1999,ornamentals,0
8,2000,ornamentals,0
8,2001,ornamentals,0
8,2002,ornamentals,2.7649562896668397e-5
8,2003,ornamentals,1.884337004364378e-4
8,2004,ornamentals,2.9500790069949265e-4
8,2005,ornamentals,3.088740404812479e-4
8,2006,ornamentals,2.945156038224846e-4
8,2007,ornamentals,1.4052155084344148e-4
8,2008,ornamentals,3.385376665541997e-5
8,2009,ornamentals,1.9965949153738403e-5
8,2010,ornamentals,6.698281861850526e-6
8,2011,ornamentals,0
8,2012,ornamentals,0
8,2013,ornamentals,1.0217990228666558e-5
8,2014,ornamentals,1.0217990228666558e-5
8,2015,ornamentals,1.9230499638274022e-5
8,2016,ornamentals,5.13284459986645e-5
8,2017,ornamentals,7.320679904248927e-5
8,2018,ornamentals,1.69453584437538e-4
8,2019,ornamentals,2.412595526416846e-4
8,2020,ornamentals,2.0919621739717446e-4
8,2021,ornamentals,1.7712704187585303e-4
8,2022,ornamentals,8.088445236514305e-5
9,1991,ornamentals,2.1784236026310763e-5
9,1992,ornamentals,2.1523871625651545e-5
9,1993,ornamentals,1.434954011808662e-5
9,1994,ornamentals,1.0762264730882838e-5
9,1995,ornamentals,5.31611747130509e-6
9,1996,ornamentals,0
9,1997,ornamentals,0
9,1998,ornamentals,3.591775821499763e-6
9,1999,ornamentals,3.2323344801193384e-5
9,2000,ornamentals,5.027819470697093e-5
9,2001,ornamentals,5.745962200626875e-5
9,2002,ornamentals,5.7530967792964474e-5
9,2003,ornamentals,3.256678335981722e-5
9,2004,ornamentals,1.818809591370674e-5
9,2005,ornamentals,1.4295892463244202e-5
9,2006,ornamentals,1.0632970244416506e-5
9,2007,ornamentals,6.86923053150616e-6
9,2008,ornamentals,6.2006586839181675e-6
9,2009,ornamentals,5.7353080375852e-6
9,2010,ornamentals,8.458409238588568e-6
9,2011,ornamentals,1.219668225734288e-5
9,2012,ornamentals,1.3541814221275463e-5
9,2013,ornamentals,1.4794566311476718e-5
9,2014,ornamentals,1.4818797983921884e-5
9,2015,ornamentals,1.3328161768612874e-5
9,2016,ornamentals,1.1588110590384928e-5
9,2017,ornamentals,9.774144426235677e-6
9,2018,ornamentals,9.650581139990797e-6
9,2019,ornamentals,7.402953063157372e-6
9,2020,ornamentals,4.888279373359852e-6
9,2021,ornamentals,2.6238550247048147e-6
9,2022,ornamentals,0
11,1981,ornamentals,2.075661247230224e-4
11,1982,ornamentals,1.0381365098156206e-4
11,1983,ornamentals,6.921590168772948e-5
11,1984,ornamentals,5.191447715457636e-5
11,1985,ornamentals,0
11,1986,ornamentals,0
11,1987,ornamentals,0
11,1988,ornamentals,6.0056269049987905e-5
11,1989,ornamentals,1.7986715978618036e-4
11,1990,ornamentals,2.698363116959097e-4
11,1991,ornamentals,2.698363116959097e-4
11,1992,ornamentals,2.0985157042434436e-4
11,1993,ornamentals,9.006108952482591e-5
11,1994,ornamentals,0
11,1995,ornamentals,2.5345967540461883e-4
11,1996,ornamentals,3.9300470552722125e-4
11,1997,ornamentals,4.3623018726860667e-4
11,1998,ornamentals,4.5306787053889214e-4
11,1999,ornamentals,2.0488858210674594e-4
11,2000,ornamentals,7.175412602215101e-5
11,2001,ornamentals,6.17662140046279e-5
11,2002,ornamentals,7.305837617035853e-5
11,2003,ornamentals,9.666821955003092e-5
11,2004,ornamentals,1.5951409012770714e-4
11,2005,ornamentals,2.3123421206295154e-4
11,2006,ornamentals,3.9065872911161234e-4
11,2007,ornamentals,5.533510733997421e-4
11,2008,ornamentals,7.582823721968278e-4
11,2009,ornamentals,0.0010733049917012805
11,2010,ornamentals,0.0014301256168495014
11,2011,ornamentals,0.0015794988306819116
11,2012,ornamentals,0.0013109986488233844
11,2013,ornamentals,8.949421146294493e-4
11,2014,ornamentals,3.5228065684198505e-4
11,2015,ornamentals,1.2563574077064794e-5
11,2016,ornamentals,1.047695046548949e-5
11,2017,ornamentals,1.0217445803516377e-5
11,2018,ornamentals,7.5551333427566544e-6
11,2019,ornamentals,5.220074001613257e-6
11,2020,ornamentals,2.870165135029652e-6
11,2021,ornamentals,0
11,2022,ornamentals,0
14,1976,ornamentals,0.002143562053959255
14,1977,ornamentals,0.0016910428107956839
14,1978,ornamentals,0.0016047166441275904
14,1979,ornamentals,0.004468537257232152
14,1980,ornamentals,0.00481862488416228
14,1981,ornamentals,0.004580004303073186
14,1982,ornamentals,0.0046277542990625
14,1983,ornamentals,0.0014805485768788129
14,1984,ornamentals,0.0010912814276560637
14,1985,ornamentals,0.001431937224650285
