"rgn_id","stock_id","taxon_key","year","catch","score","gapfilled","method"
11,"Mullidae-71",400332,2001,31.6779597,0.720053749532334,1,"Mean gapfilled"
11,"Labridae-71",400362,2001,16.4467683,0.720053749532334,1,"Mean gapfilled"
11,"Acanthuridae-71",400412,2001,51.708852,0.720053749532334,1,"Mean gapfilled"
11,"Decapterus-71",502102,2001,0,0.810060468223876,1,"Mean gapfilled"
11,"Pellona_ditchela-71",601641,2001,0,0.900067186915418,1,"Mean gapfilled"
12,"Acanthuridae-61",400412,2001,0.038126017998,0.720053749532334,1,"Mean gapfilled"
12,"Pellona_ditchela-61",601641,2001,0,0.900067186915418,1,"Mean gapfilled"
12,"Acanthuridae-71",400412,2001,0.059912450442,0.720053749532334,1,"Mean gapfilled"
12,"Pellona_ditchela-71",601641,2001,0,0.900067186915418,1,"Mean gapfilled"
13,"Synodontidae-61",400160,2001,0,0.720053749532334,1,"Mean gapfilled"
13,"Holocentridae-61",400243,2001,0.59305725,0.720053749532334,1,"Mean gapfilled"
13,"Mullidae-61",400332,2001,0.81778032,0.720053749532334,1,"Mean gapfilled"
13,"Labridae-61",400362,2001,0.256111812,0.720053749532334,1,"Mean gapfilled"
13,"Acanthuridae-61",400412,2001,4.8200148,0.720053749532334,1,"Mean gapfilled"
13,"Decapterus-61",502102,2001,0,0.810060468223876,1,"Mean gapfilled"
13,"Cololabis_saira-61",600303,2001,0,0.900067186915418,1,"Mean gapfilled"
13,"Selar_crumenophthalmus-61",600387,2001,7.9830792,0.900067186915418,1,"Mean gapfilled"
13,"Pellona_ditchela-61",601641,2001,0,0.900067186915418,1,"Mean gapfilled"
13,"Synodontidae-71",400160,2001,0.150984999,0.720053749532334,1,"Mean gapfilled"
13,"Exocoetidae-71",400206,2001,0.0163579635,0.720053749532334,1,"Mean gapfilled"
13,"Holocentridae-71",400243,2001,7.232976,0.720053749532334,1,"Mean gapfilled"
13,"Scorpaenidae-71",400264,2001,0.202726242,0.720053749532334,1,"Mean gapfilled"
13,"Leiognathidae-71",400318,2001,0.259071696,0.720053749532334,1,"Mean gapfilled"
13,"Gerreidae-71",400326,2001,1.48698009,0.720053749532334,1,"Mean gapfilled"
13,"Mullidae-71",400332,2001,13.2957234,0.720053749532334,1,"Mean gapfilled"
13,"Labridae-71",400362,2001,8.1131112,0.720053749532334,1,"Mean gapfilled"
13,"Acanthuridae-71",400412,2001,73.592883,0.720053749532334,1,"Mean gapfilled"
13,"Bothidae-71",400439,2001,0.134679222,0.720053749532334,1,"Mean gapfilled"
13,"Soleidae-71",400441,2001,0,0.720053749532334,1,"Mean gapfilled"
13,"Tetraodontidae-71",400448,2001,0.081975375,0.720053749532334,1,"Mean gapfilled"
13,"Engraulidae-71",400454,2001,0.026267841,0.720053749532334,1,"Mean gapfilled"
13,"Caesionidae-71",400459,2001,0.16890858,0.720053749532334,1,"Mean gapfilled"
13,"Monacanthidae-71",400517,2001,0.539673732,0.720053749532334,1,"Mean gapfilled"
13,"Decapterus-71",502102,2001,0,0.810060468223876,1,"Mean gapfilled"
13,"Cololabis_saira-71",600303,2001,0,0.900067186915418,1,"Mean gapfilled"
13,"Selar_crumenophthalmus-71",600387,2001,98.391411,0.900067186915418,1,"Mean gapfilled"
13,"Pellona_ditchela-71",601641,2001,0,0.900067186915418,1,"Mean gapfilled"
14,"Sillaginidae-61",400307,2001,50.8164324426,0.674191463058808,1,"Mean gapfilled"
14,"Mullidae-61",400332,2001,115.491918888,0.674191463058808,1,"Mean gapfilled"
14,"Stromateidae-61",400425,2001,56.2060540548,0.674191463058808,1,"Mean gapfilled"
14,"Monacanthidae-61",400517,2001,369.189045198,0.674191463058808,1,"Mean gapfilled"
14,"Decapterus-61",502102,2001,1184.501835,0.758465395941159,1,"Mean gapfilled"
14,"Cololabis_saira-61",600303,2001,15308.07057,1,0,NA
14,"Priacanthus_macracanthus-61",600356,2001,1312.22316744,0.84273932882351,1,"Mean gapfilled"
14,"Trachurus_japonicus-61",600366,2001,1754.03345544,0.84273932882351,1,"Mean gapfilled"
14,"Decapterus_russelli-61",600374,2001,230.2138638,0.132038240015997,0,NA
14,"Mene_maculata-61",600390,2001,721.071111978,0.84273932882351,1,"Mean gapfilled"
14,"Nemipterus_virgatus-61",600396,2001,1456.2514044,0.395858951171452,0,NA
14,"Larimichthys_polyactis-61",600416,2001,397.809631152,1,0,NA
14,"Pennahia_argentata-61",600434,2001,1617.41476836,1,0,NA
14,"Psenopsis_anomala-61",600497,2001,2438.20068372,0.49167786,0,NA
14,"Encrasicholina_punctifer-61",600558,2001,8.7510888,0.84273932882351,1,"Mean gapfilled"
14,"Clupanodon_thrissa-61",601608,2001,28.4879937015,1,0,NA
14,"Ilisha_elongata-61",601627,2001,0,1,0,NA
14,"Engraulis_japonicus-61",601663,2001,295.997449896,1,0,NA
14,"Decapterus_maruadsi-61",601939,2001,2805.61627575,0.84273932882351,1,"Mean gapfilled"
14,"Sillago_sihama-61",604544,2001,3.28172544,0.84273932882351,1,"Mean gapfilled"
14,"Sillaginidae-71",400307,2001,59.1702342408,0.674191463058808,1,"Mean gapfilled"
14,"Mullidae-71",400332,2001,134.477819802,0.674191463058808,1,"Mean gapfilled"
14,"Stromateidae-71",400425,2001,65.4458648742,0.674191463058808,1,"Mean gapfilled"
14,"Monacanthidae-71",400517,2001,429.880810806,0.674191463058808,1,"Mean gapfilled"
14,"Decapterus-71",502102,2001,1379.224368,0.758465395941159,1,"Mean gapfilled"
14,"Cololabis_saira-71",600303,2001,17824.58883,0.84273932882351,1,"Mean gapfilled"
14,"Priacanthus_macracanthus-71",600356,2001,1527.94234152,0.84273932882351,1,"Mean gapfilled"
14,"Trachurus_japonicus-71",600366,2001,2042.38253304,1,0,NA
14,"Decapterus_russelli-71",600374,2001,268.0591275,1,0,NA
14,"Mene_maculata-71",600390,2001,839.60928837,0.84273932882351,1,"Mean gapfilled"
14,"Nemipterus_virgatus-71",600396,2001,1695.64685526,1,0,NA
14,"Larimichthys_polyactis-71",600416,2001,463.206139092,1,0,NA
14,"Pennahia_argentata-71",600434,2001,1883.30479974,1,0,NA
14,"Psenopsis_anomala-71",600497,2001,2839.0210254,0.46600882,0,NA
14,"Encrasicholina_punctifer-71",600558,2001,10.1896956,0.84273932882351,1,"Mean gapfilled"
14,"Clupanodon_thrissa-71",601608,2001,33.171188292,1,0,NA
14,"Ilisha_elongata-71",601627,2001,0,1,0,NA
14,"Engraulis_japonicus-71",601663,2001,344.65705821,0.84273932882351,1,"Mean gapfilled"
14,"Decapterus_maruadsi-71",601939,2001,3266.83769832,0.683724047635726,0,NA
14,"Sillago_sihama-71",604544,2001,3.82121361,0.84273932882351,1,"Mean gapfilled"
15,"Synodontidae-61",400160,2001,187.35957,0.750911093269716,1,"Mean gapfilled"
15,"Sillaginidae-61",400307,2001,281.67723,0.750911093269716,1,"Mean gapfilled"
15,"Leiognathidae-61",400318,2001,2165.57856,0.750911093269716,1,"Mean gapfilled"
15,"Nemipteridae-61",400324,2001,25.764003,0.750911093269716,1,"Mean gapfilled"
15,"Gerreidae-61",400326,2001,174.278484,0.750911093269716,1,"Mean gapfilled"
15,"Mullidae-61",400332,2001,0,0.750911093269716,1,"Mean gapfilled"
15,"Labridae-61",400362,2001,0,0.750911093269716,1,"Mean gapfilled"
15,"Gobiidae-61",400405,2001,215.851401,0.750911093269716,1,"Mean gapfilled"
15,"Acanthuridae-61",400412,2001,170.8623586674,0.750911093269716,1,"Mean gapfilled"
15,"Stromateidae-61",400425,2001,43.866657,0.750911093269716,1,"Mean gapfilled"
15,"Tetraodontidae-61",400448,2001,2.460671334,0.750911093269716,1,"Mean gapfilled"
15,"Engraulidae-61",400454,2001,2586.69588636,0.750911093269716,1,"Mean gapfilled"
15,"Caesionidae-61",400459,2001,435.89124,0.750911093269716,1,"Mean gapfilled"
15,"Monacanthidae-61",400517,2001,0,0.750911093269716,1,"Mean gapfilled"
15,"Sardinella-61",501940,2001,7272.6102,0.844774979928431,1,"Mean gapfilled"
15,"Decapterus-61",502102,2001,146.971737,0.844774979928431,1,"Mean gapfilled"
15,"Rastrelliger_brachysoma-61",600109,2001,866.44971,0.938638866587145,1,"Mean gapfilled"
15,"Rastrelliger_kanagurta-61",600111,2001,1800.85671,1,0,NA
15,"Cololabis_saira-61",600303,2001,0,1,0,NA
15,"Priacanthus_macracanthus-61",600356,2001,78.458769,0.938638866587145,1,"Mean gapfilled"
15,"Lactarius_lactarius-61",600363,2001,9.2089836,0.938638866587145,1,"Mean gapfilled"
15,"Trachurus_japonicus-61",600366,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Selar_crumenophthalmus-61",600387,2001,2483.7534,0.938638866587145,1,"Mean gapfilled"
15,"Mene_maculata-61",600390,2001,467.009352,0.938638866587145,1,"Mean gapfilled"
15,"Nemipterus_virgatus-61",600396,2001,839.82501,0.395858951171452,0,NA
15,"Sardinops_sagax-61",601477,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Clupanodon_thrissa-61",601608,2001,5.867667,1,0,NA
15,"Anodontostoma_chacunda-61",601619,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Ilisha_elongata-61",601627,2001,0,1,0,NA
15,"Pellona_ditchela-61",601641,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Engraulis_japonicus-61",601663,2001,0,1,0,NA
15,"Decapterus_macrosoma-61",601938,2001,10230.82992,1,0,NA
15,"Decapterus_maruadsi-61",601939,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Sillago_sihama-61",604544,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Synodontidae-71",400160,2001,3999.1203,0.750911093269716,1,"Mean gapfilled"
15,"Sillaginidae-71",400307,2001,6012.297,0.750911093269716,1,"Mean gapfilled"
15,"Leiognathidae-71",400318,2001,46223.469,0.750911093269716,1,"Mean gapfilled"
15,"Nemipteridae-71",400324,2001,549.92313,0.750911093269716,1,"Mean gapfilled"
15,"Gerreidae-71",400326,2001,3719.9097,0.750911093269716,1,"Mean gapfilled"
15,"Mullidae-71",400332,2001,0,0.750911093269716,1,"Mean gapfilled"
15,"Labridae-71",400362,2001,0,0.750911093269716,1,"Mean gapfilled"
15,"Gobiidae-71",400405,2001,4607.26893,0.750911093269716,1,"Mean gapfilled"
15,"Acanthuridae-71",400412,2001,3646.993356351,0.750911093269716,1,"Mean gapfilled"
15,"Stromateidae-71",400425,2001,936.31743,0.750911093269716,1,"Mean gapfilled"
15,"Tetraodontidae-71",400448,2001,52.5221073,0.750911093269716,1,"Mean gapfilled"
15,"Engraulidae-71",400454,2001,55212.088293,0.750911093269716,1,"Mean gapfilled"
15,"Caesionidae-71",400459,2001,9303.9363,0.750911093269716,1,"Mean gapfilled"
15,"Monacanthidae-71",400517,2001,0,0.750911093269716,1,"Mean gapfilled"
15,"Sardinella-71",501940,2001,155231.154,0.844774979928431,1,"Mean gapfilled"
15,"Decapterus-71",502102,2001,3137.0571,0.844774979928431,1,"Mean gapfilled"
15,"Rastrelliger_brachysoma-71",600109,2001,18494.0478,0.938638866587145,1,"Mean gapfilled"
15,"Rastrelliger_kanagurta-71",600111,2001,38438.622,1,0,NA
15,"Cololabis_saira-71",600303,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Priacanthus_macracanthus-71",600356,2001,1674.67329,0.938638866587145,1,"Mean gapfilled"
15,"Lactarius_lactarius-71",600363,2001,196.562394,0.938638866587145,1,"Mean gapfilled"
15,"Trachurus_japonicus-71",600366,2001,0,1,0,NA
15,"Selar_crumenophthalmus-71",600387,2001,53014.806,0.938638866587145,1,"Mean gapfilled"
15,"Mene_maculata-71",600390,2001,9968.1417,0.938638866587145,1,"Mean gapfilled"
15,"Nemipterus_virgatus-71",600396,2001,17925.7572,1,0,NA
15,"Sardinops_sagax-71",601477,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Clupanodon_thrissa-71",601608,2001,125.24319,1,0,NA
15,"Anodontostoma_chacunda-71",601619,2001,0,1,0,NA
15,"Ilisha_elongata-71",601627,2001,0,1,0,NA
15,"Pellona_ditchela-71",601641,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Engraulis_japonicus-71",601663,2001,0,0.938638866587145,1,"Mean gapfilled"
15,"Decapterus_macrosoma-71",601938,2001,218373.246,1,0,NA
15,"Decapterus_maruadsi-71",601939,2001,0,0.683724047635726,0,NA
15,"Sillago_sihama-71",604544,2001,0,0.938638866587145,1,"Mean gapfilled"
16,"Synodontidae-57",400160,2001,2643.31095862688,0.8,1,"Mean gapfilled"
16,"Moridae-57",400180,2001,10.3856100066,0.8,1,"Mean gapfilled"
16,"Exocoetidae-57",400206,2001,0.000079064802,0.8,1,"Mean gapfilled"
16,"Trachichthyidae-57",400236,2001,79.125678,0.8,1,"Mean gapfilled"
16,"Holocentridae-57",400243,2001,0.0236391903,0.8,1,"Mean gapfilled"
16,"Scorpaenidae-57",400264,2001,70.53004467036,0.8,1,"Mean gapfilled"
16,"Triglidae-57",400266,2001,3314.853210312,0.8,1,"Mean gapfilled"
16,"Platycephalidae-57",400273,2001,3626.2050509142,0.8,1,"Mean gapfilled"
16,"Apogonidae-57",400304,2001,769.991821356969,0.8,1,"Mean gapfilled"
16,"Sillaginidae-57",400307,2001,1225.250393886,0.8,1,"Mean gapfilled"
16,"Leiognathidae-57",400318,2001,42.387579,0.8,1,"Mean gapfilled"
16,"Nemipteridae-57",400324,2001,1765.1514451392,0.8,1,"Mean gapfilled"
16,"Mullidae-57",400332,2001,1001.3584174884,0.8,1,"Mean gapfilled"
16,"Labridae-57",400362,2001,770.672443248,0.8,1,"Mean gapfilled"
16,"Gobiidae-57",400405,2001,64.43686248885,0.8,1,"Mean gapfilled"
16,"Acanthuridae-57",400412,2001,0.020828421,0.8,1,"Mean gapfilled"
16,"Bothidae-57",400439,2001,821.386692,0.8,1,"Mean gapfilled"
16,"Soleidae-57",400441,2001,10.422866191923,0.8,1,"Mean gapfilled"
16,"Tetraodontidae-57",400448,2001,819.85965874596,0.8,1,"Mean gapfilled"
16,"Engraulidae-57",400454,2001,1393.46638852022,0.8,1,"Mean gapfilled"
16,"Caesionidae-57",400459,2001,0.00058491045,0.8,1,"Mean gapfilled"
16,"Pomacanthidae-57",400460,2001,0.000038404332,0.8,1,"Mean gapfilled"
16,"Monacanthidae-57",400517,2001,2030.289563592,0.8,1,"Mean gapfilled"
16,"Trachurus-57",500661,2001,596.848272741,0.9,1,"Mean gapfilled"
16,"Sardinella-57",501940,2001,0.0020795499,0.9,1,"Mean gapfilled"
16,"Decapterus-57",502102,2001,0.0021614382,0.9,1,"Mean gapfilled"
16,"Lutjanus_quinquelineatus-57",600172,2001,0.3765873825,1,1,"Mean gapfilled"
16,"Priacanthus_macracanthus-57",600356,2001,0.02141447607,1,1,"Mean gapfilled"
16,"Mene_maculata-57",600390,2001,0.0021768228,1,1,"Mean gapfilled"
16,"Sardinops_sagax-57",601477,2001,5014.44651799881,1,0,NA
16,"Amblygaster_sirm-57",601501,2001,0.000953946,1,1,"Mean gapfilled"
16,"Sardinella_lemuru-57",601510,2001,616.382822366779,1,1,"Mean gapfilled"
16,"Pellona_ditchela-57",601641,2001,0,1,1,"Mean gapfilled"
16,"Scomberoides_tol-57",601953,2001,0.0023652333,1,1,"Mean gapfilled"
16,"Sillago_sihama-57",604544,2001,0.00048291759,1,1,"Mean gapfilled"
16,"Epinephelus_merra-57",604923,2001,0.1766901618,1,1,"Mean gapfilled"
16,"Cephalopholis_boenak-57",606444,2001,0.00038983923,1,0,NA
16,"Cephalopholis_miniata-57",606450,2001,4.989153695004,1,1,"Mean gapfilled"
16,"Lepidoperca_pulchella-57",614354,2001,2.9770801794,1,1,"Mean gapfilled"
16,"Cyttus_novaezealandiae-57",614575,2001,98.72562054006,1,1,"Mean gapfilled"
16,"Brama_australis-57",654793,2001,0.0013546224,1,1,"Mean gapfilled"
16,"Synodontidae-71",400160,2001,1622.62307159322,0.8,1,"Mean gapfilled"
16,"Moridae-71",400180,2001,6.37531168842,0.8,1,"Mean gapfilled"
16,"Exocoetidae-71",400206,2001,0.000048534723,0.8,1,"Mean gapfilled"
16,"Trachichthyidae-71",400236,2001,48.572091,0.8,1,"Mean gapfilled"
16,"Holocentridae-71",400243,2001,0.0145111518,0.8,1,"Mean gapfilled"
16,"Scorpaenidae-71",400264,2001,43.295584970232,0.8,1,"Mean gapfilled"
16,"Triglidae-71",400266,2001,2034.856172097,0.8,1,"Mean gapfilled"
16,"Platycephalidae-71",400273,2001,2225.9821650138,0.8,1,"Mean gapfilled"
16,"Apogonidae-71",400304,2001,472.667180648031,0.8,1,"Mean gapfilled"
16,"Sillaginidae-71",400307,2001,752.132374164,0.8,1,"Mean gapfilled"
16,"Leiognathidae-71",400318,2001,26.020044,0.8,1,"Mean gapfilled"
16,"Nemipteridae-71",400324,2001,1083.5550872712,0.8,1,"Mean gapfilled"
16,"Mullidae-71",400332,2001,614.69423412246,0.8,1,"Mean gapfilled"
16,"Labridae-71",400362,2001,473.085052632,0.8,1,"Mean gapfilled"
16,"Gobiidae-71",400405,2001,39.555214666407,0.8,1,"Mean gapfilled"
16,"Acanthuridae-71",400412,2001,0.012785733,0.8,1,"Mean gapfilled"
16,"Bothidae-71",400439,2001,504.216549,0.8,1,"Mean gapfilled"
16,"Soleidae-71",400441,2001,6.398180902737,0.8,1,"Mean gapfilled"
16,"Tetraodontidae-71",400448,2001,503.279045257662,0.8,1,"Mean gapfilled"
16,"Engraulidae-71",400454,2001,855.393412954095,0.8,1,"Mean gapfilled"
16,"Caesionidae-71",400459,2001,0.00035905311,0.8,1,"Mean gapfilled"
16,"Pomacanthidae-71",400460,2001,0.000023574888,0.8,1,"Mean gapfilled"
16,"Monacanthidae-71",400517,2001,1246.313683008,0.8,1,"Mean gapfilled"
16,"Trachurus-71",500661,2001,366.3812273598,0.9,1,"Mean gapfilled"
16,"Sardinella-71",501940,2001,0.0012765528,0.9,1,"Mean gapfilled"
16,"Decapterus-71",502102,2001,0.0013268205,0.9,1,"Mean gapfilled"
16,"Lutjanus_quinquelineatus-71",600172,2001,0.2311718823,1,0,NA
16,"Priacanthus_macracanthus-71",600356,2001,0.01314548883,1,1,"Mean gapfilled"
16,"Mene_maculata-71",600390,2001,0.0013362651,1,1,"Mean gapfilled"
16,"Sardinops_sagax-71",601477,2001,3078.16805113452,1,1,"Mean gapfilled"
16,"Amblygaster_sirm-71",601501,2001,0.0005855895,1,1,"Mean gapfilled"
16,"Sardinella_lemuru-71",601510,2001,378.372871452871,1,1,"Mean gapfilled"
16,"Pellona_ditchela-71",601641,2001,0,1,1,"Mean gapfilled"
16,"Scomberoides_tol-71",601953,2001,0.0014519223,1,1,"Mean gapfilled"
16,"Sillago_sihama-71",604544,2001,0.0002964438,1,1,"Mean gapfilled"
16,"Epinephelus_merra-71",604923,2001,0.1084630032,1,1,"Mean gapfilled"
16,"Cephalopholis_boenak-71",606444,2001,0.00023930676,1,0,NA
16,"Cephalopholis_miniata-71",606450,2001,3.062641315662,1,1,"Mean gapfilled"
16,"Lepidoperca_pulchella-71",614354,2001,1.8275108112,1,1,"Mean gapfilled"
16,"Cyttus_novaezealandiae-71",614575,2001,60.60368995542,1,1,"Mean gapfilled"
16,"Brama_australis-71",654793,2001,0.0008315487,1,1,"Mean gapfilled"
16,"Synodontidae-81",400160,2001,528.656161663325,0.8,1,"Mean gapfilled"
16,"Moridae-81",400180,2001,2.07709809714,0.8,1,"Mean gapfilled"
16,"Exocoetidae-81",400206,2001,0.000015812775,0.8,1,"Mean gapfilled"
16,"Trachichthyidae-81",400236,2001,15.824952,0.8,1,"Mean gapfilled"
16,"Holocentridae-81",400243,2001,0.00472778388,0.8,1,"Mean gapfilled"
16,"Scorpaenidae-81",400264,2001,14.105846201526,0.8,1,"Mean gapfilled"
16,"Triglidae-81",400266,2001,662.9630712192,0.8,1,"Mean gapfilled"
16,"Platycephalidae-81",400273,2001,725.2326923742,0.8,1,"Mean gapfilled"
16,"Apogonidae-81",400304,2001,153.996604217643,0.8,1,"Mean gapfilled"
16,"Sillaginidae-81",400307,2001,245.047294035,0.8,1,"Mean gapfilled"
16,"Leiognathidae-81",400318,2001,8.4774177,0.8,1,"Mean gapfilled"
16,"Nemipteridae-81",400324,2001,353.02622443218,0.8,1,"Mean gapfilled"
16,"Mullidae-81",400332,2001,200.26945839132,0.8,1,"Mean gapfilled"
16,"Labridae-81",400362,2001,154.1326785084,0.8,1,"Mean gapfilled"
16,"Gobiidae-81",400405,2001,12.8872194977421,0.8,1,"Mean gapfilled"
16,"Acanthuridae-81",400412,2001,0.0041656365,0.8,1,"Mean gapfilled"
16,"Bothidae-81",400439,2001,164.2754232,0.8,1,"Mean gapfilled"
16,"Soleidae-81",400441,2001,2.0845498253391,0.8,1,"Mean gapfilled"
16,"Tetraodontidae-81",400448,2001,163.970066912616,0.8,1,"Mean gapfilled"
16,"Engraulidae-81",400454,2001,278.690120404875,0.8,1,"Mean gapfilled"
16,"Caesionidae-81",400459,2001,0.00011698074,0.8,1,"Mean gapfilled"
16,"Pomacanthidae-81",400460,2001,0.0000076807791,0.8,1,"Mean gapfilled"
16,"Monacanthidae-81",400517,2001,406.053276345,0.8,1,"Mean gapfilled"
16,"Trachurus-81",500661,2001,119.36827429704,0.9,1,"Mean gapfilled"
16,"Sardinella-81",501940,2001,0.00041590512,0.9,1,"Mean gapfilled"
16,"Decapterus-81",502102,2001,0.00043228269,0.9,1,"Mean gapfilled"
16,"Lutjanus_quinquelineatus-81",600172,2001,0.07531661385,1,1,"Mean gapfilled"
16,"Priacanthus_macracanthus-81",600356,2001,0.0042828462,1,1,"Mean gapfilled"
16,"Mene_maculata-81",600390,2001,0.00043535961,1,1,"Mean gapfilled"
16,"Sardinops_sagax-81",601477,2001,1002.87776342007,1,0,NA
16,"Amblygaster_sirm-81",601501,2001,0.00019078704,1,1,"Mean gapfilled"
16,"Sardinella_lemuru-81",601510,2001,123.27515147335,1,1,"Mean gapfilled"
16,"Pellona_ditchela-81",601641,2001,0,1,1,"Mean gapfilled"
16,"Scomberoides_tol-81",601953,2001,0.00047304126,1,1,"Mean gapfilled"
16,"Sillago_sihama-81",604544,2001,0.00009658242,1,1,"Mean gapfilled"
16,"Epinephelus_merra-81",604923,2001,0.03533761728,1,1,"Mean gapfilled"
16,"Cephalopholis_boenak-81",606444,2001,0.000077966955,1,1,"Mean gapfilled"
16,"Cephalopholis_miniata-81",606450,2001,0.997819215642,1,1,"Mean gapfilled"
16,"Lepidoperca_pulchella-81",614354,2001,0.59540918922,1,1,"Mean gapfilled"
16,"Cyttus_novaezealandiae-81",614575,2001,19.7448955947,1,1,"Mean gapfilled"
16,"Brama_australis-81",654793,2001,0.00027092142,1,1,"Mean gapfilled"
17,"Scorpaenidae-71",400264,2001,0,0.720053749532334,1,"Mean gapfilled"
17,"Leiognathidae-71",400318,2001,217.31976,0.720053749532334,1,"Mean gapfilled"
17,"Mullidae-71",400332,2001,1669.27761,0.720053749532334,1,"Mean gapfilled"
17,"Acanthuridae-71",400412,2001,1940.36985,0.720053749532334,1,"Mean gapfilled"
17,"Bothidae-71",400439,2001,0,0.720053749532334,1,"Mean gapfilled"
17,"Engraulidae-71",400454,2001,144.87984,0.720053749532334,1,"Mean gapfilled"
18,"Holocentridae-71",400243,2001,64.675611,0.8,1,"Mean gapfilled"
18,"Leiognathidae-71",400318,2001,78.251634,0.8,1,"Mean gapfilled"
18,"Gerreidae-71",400326,2001,9.8938845,0.8,1,"Mean gapfilled"
