rgn_id,year,product,weight
1,2024,ornamentals,0
1,2024,seaweeds,0
1,2024,fish_oil,1
2,2024,ornamentals,0
2,2024,seaweeds,0
2,2024,fish_oil,1
3,2024,ornamentals,0
3,2024,seaweeds,0
3,2024,fish_oil,1
4,2024,ornamentals,NA
4,2024,seaweeds,NA
4,2024,fish_oil,NA
5,2024,ornamentals,0.16548538433324067
5,2024,seaweeds,0
5,2024,fish_oil,0.8345146156667593
6,2024,ornamentals,0
6,2024,seaweeds,0
6,2024,fish_oil,1
7,2024,ornamentals,0
7,2024,seaweeds,0.9999259661475004
7,2024,fish_oil,7.403385249967028e-5
8,2024,ornamentals,0.06076842486275506
8,2024,seaweeds,0
8,2024,fish_oil,0.9392315751372449
9,2024,ornamentals,0
9,2024,seaweeds,0
9,2024,fish_oil,1
10,2024,ornamentals,NA
10,2024,seaweeds,NA
10,2024,fish_oil,NA
11,2024,ornamentals,0
11,2024,seaweeds,0
11,2024,fish_oil,1
12,2024,ornamentals,0
12,2024,seaweeds,0
12,2024,fish_oil,1
13,2024,ornamentals,0
13,2024,seaweeds,0
13,2024,fish_oil,1
14,2024,ornamentals,8.160509126149063e-4
14,2024,seaweeds,0.007912001068827825
14,2024,fish_oil,0.9912719480185572
15,2024,ornamentals,0
15,2024,seaweeds,0.9573743591507515
15,2024,fish_oil,0.042625640849248414
16,2024,ornamentals,0
16,2024,seaweeds,0
16,2024,fish_oil,1
17,2024,ornamentals,1.730774712048106e-4
17,2024,seaweeds,0.3388244147657885
17,2024,fish_oil,0.6610025077630067
18,2024,ornamentals,0.0499863167097893
18,2024,seaweeds,0.08456639650696329
18,2024,fish_oil,0.8654472867832474
19,2024,ornamentals,0
19,2024,seaweeds,0
19,2024,fish_oil,1
20,2024,ornamentals,4.314299756387646e-6
20,2024,seaweeds,0.5164338745335261
20,2024,fish_oil,0.4835618111667175
21,2024,ornamentals,0
21,2024,seaweeds,0.959575144984735
21,2024,fish_oil,0.04042485501526501
24,2024,ornamentals,0
24,2024,seaweeds,0.021216549412388347
24,2024,fish_oil,0.9787834505876116
25,2024,ornamentals,8.415559677298722e-5
25,2024,seaweeds,0
25,2024,fish_oil,0.999915844403227
26,2024,ornamentals,0
26,2024,seaweeds,0
26,2024,fish_oil,1
28,2024,ornamentals,0
28,2024,seaweeds,0
28,2024,fish_oil,1
29,2024,ornamentals,0
29,2024,seaweeds,0
29,2024,fish_oil,1
30,2024,ornamentals,NA
30,2024,seaweeds,NA
30,2024,fish_oil,NA
31,2024,ornamentals,0
31,2024,seaweeds,0
31,2024,fish_oil,1
32,2024,ornamentals,0
32,2024,seaweeds,0
32,2024,fish_oil,1
33,2024,ornamentals,NA
33,2024,seaweeds,NA
33,2024,fish_oil,NA
34,2024,ornamentals,NA
34,2024,seaweeds,NA
34,2024,fish_oil,NA
35,2024,ornamentals,NA
35,2024,seaweeds,NA
35,2024,fish_oil,NA
36,2024,ornamentals,NA
36,2024,seaweeds,NA
36,2024,fish_oil,NA
37,2024,ornamentals,0.22019407369480384
37,2024,seaweeds,0
37,2024,fish_oil,0.7798059263051962
38,2024,ornamentals,NA
38,2024,seaweeds,NA
38,2024,fish_oil,NA
39,2024,ornamentals,0
39,2024,seaweeds,0
39,2024,fish_oil,1
40,2024,ornamentals,0
40,2024,seaweeds,0.008982848494181525
40,2024,fish_oil,0.9910171515058184
41,2024,ornamentals,1.9353937247534624e-5
41,2024,seaweeds,0
41,2024,fish_oil,0.9999806460627524
42,2024,ornamentals,1.3825911247712606e-4
42,2024,seaweeds,0.9265888313063521
42,2024,fish_oil,0.07327290958117086
43,2024,ornamentals,0.02233642201885203
43,2024,seaweeds,0.40199857355603286
43,2024,fish_oil,0.5756650044251151
44,2024,ornamentals,0
44,2024,seaweeds,0
44,2024,fish_oil,1
45,2024,ornamentals,0
45,2024,seaweeds,0
45,2024,fish_oil,1
46,2024,ornamentals,NA
46,2024,seaweeds,NA
46,2024,fish_oil,NA
47,2024,ornamentals,0
47,2024,seaweeds,0
47,2024,fish_oil,1
48,2024,ornamentals,0
48,2024,seaweeds,0
48,2024,fish_oil,1
49,2024,ornamentals,NA
49,2024,seaweeds,NA
49,2024,fish_oil,NA
50,2024,ornamentals,0
50,2024,seaweeds,0
50,2024,fish_oil,1
51,2024,ornamentals,NA
51,2024,seaweeds,NA
51,2024,fish_oil,NA
52,2024,ornamentals,0
52,2024,seaweeds,0
52,2024,fish_oil,1
53,2024,ornamentals,1.0050544941237056e-4
53,2024,seaweeds,0
53,2024,fish_oil,0.9998994945505876
54,2024,ornamentals,0
54,2024,seaweeds,0
54,2024,fish_oil,1
55,2024,ornamentals,0
55,2024,seaweeds,0
55,2024,fish_oil,1
56,2024,ornamentals,0
56,2024,seaweeds,0
56,2024,fish_oil,1
