rgn_id,product,value_per_tonne
1,fish_oil,2.6356006334411672
1,ornamentals,19.26034175154703
1,seaweeds,13.553343304424759
2,fish_oil,2.6356006334411672
2,ornamentals,19.26034175154703
2,seaweeds,13.553343304424759
3,fish_oil,2.6356006334411672
3,ornamentals,19.26034175154703
3,seaweeds,13.553343304424759
4,fish_oil,2.6356006334411672
4,ornamentals,19.26034175154703
4,seaweeds,13.553343304424759
5,fish_oil,1.7417965529993684
5,ornamentals,43.8541948695109
5,seaweeds,61.09064356671615
6,fish_oil,1.7417965529993684
6,ornamentals,11.881303597440168
6,seaweeds,61.09064356671615
7,fish_oil,1.7417965529993684
7,ornamentals,21.483587504304964
7,seaweeds,1.6701686895536156
8,fish_oil,4.503440368352523
8,ornamentals,5.754280544761323
8,seaweeds,13.493650732597553
9,fish_oil,4.503440368352523
9,ornamentals,104.15032409715657
9,seaweeds,13.493650732597553
10,fish_oil,4.503440368352523
10,ornamentals,124.55577343133768
10,seaweeds,13.493650732597553
11,fish_oil,4.503440368352523
11,ornamentals,252.64319466745812
11,seaweeds,13.493650732597553
12,fish_oil,1.3503161167948672
12,ornamentals,1048.316713535948
12,seaweeds,24.30232733641015
13,fish_oil,1.3503161167948672
13,ornamentals,1048.316713535948
13,seaweeds,24.30232733641015
14,fish_oil,21.863011011539673
14,ornamentals,57.512440172114104
14,seaweeds,5.451195753290252
15,fish_oil,3.1361684693103276
15,ornamentals,0.9841671534483772
15,seaweeds,1.5631204690379474
16,fish_oil,2.6039468905933036
16,ornamentals,13.421619182966577
16,seaweeds,2.4870239773092946
17,fish_oil,1.7417965529993684
17,ornamentals,21.570446435060287
17,seaweeds,60.77233371279338
18,fish_oil,1.7417965529993684
18,ornamentals,8.6284051152085
18,seaweeds,120.82942829780147
19,fish_oil,4.503440368352523
19,ornamentals,8.607218098441058
19,seaweeds,18.93922827571903
20,fish_oil,1.9472511243456758
20,ornamentals,91.04199335274119
20,seaweeds,11.069922965338181
21,fish_oil,7.794119943974733
21,ornamentals,3079.081982859616
21,seaweeds,6.042511295001144
24,fish_oil,4.644718806291377
24,ornamentals,6.962661195908446
24,seaweeds,5.544640150386171
25,fish_oil,3.886400737609133
25,ornamentals,19.299314658743747
25,seaweeds,10.465631560997997
26,fish_oil,7.212368497403631
26,ornamentals,9.58929851788232
26,seaweeds,4.8707613868349195
28,fish_oil,5.757460985966157
28,ornamentals,10.081178158070356
28,seaweeds,0.9602338405235423
29,fish_oil,5.757460985966157
29,ornamentals,10.081178158070356
29,seaweeds,0.9602338405235423
30,fish_oil,1.3503161167948672
30,ornamentals,1048.316713535948
30,seaweeds,24.30232733641015
31,fish_oil,3.531192373468861
31,ornamentals,10.081178158070356
31,seaweeds,0.9602338405235423
32,fish_oil,5.757460985966157
32,ornamentals,10.081178158070356
32,seaweeds,0.9602338405235423
33,fish_oil,1.3503161167948672
33,ornamentals,1048.316713535948
33,seaweeds,24.30232733641015
34,fish_oil,1.3503161167948672
34,ornamentals,1048.316713535948
34,seaweeds,24.30232733641015
35,fish_oil,1.3503161167948672
35,ornamentals,1048.316713535948
35,seaweeds,24.30232733641015
36,fish_oil,1.3503161167948672
36,ornamentals,1048.316713535948
36,seaweeds,24.30232733641015
37,fish_oil,2.848333172697804
37,ornamentals,14.592941092837041
37,seaweeds,2.1598780726113893
38,fish_oil,7.212368497403631
38,ornamentals,9.58929851788232
38,seaweeds,4.8707613868349195
39,fish_oil,7.212368497403631
39,ornamentals,1.5668732488615453
39,seaweeds,4.8707613868349195
40,fish_oil,21.778951132287286
40,ornamentals,30.264581062367927
40,seaweeds,0.9420837474120852
41,fish_oil,13.185221466120096
41,ornamentals,7.922280055089326
41,seaweeds,0.9602338405235423
42,fish_oil,3.0700293854883824
42,ornamentals,26.272125169398723
42,seaweeds,0.7532460612642403
43,fish_oil,4.981883334144
43,ornamentals,0.706267609854429
43,seaweeds,0.3487640959186971
44,fish_oil,6.928106183877798
44,ornamentals,10.081178158070356
44,seaweeds,0.9602338405235423
45,fish_oil,5.757460985966157
45,ornamentals,10.081178158070356
45,seaweeds,0.9602338405235423
46,fish_oil,5.757460985966157
46,ornamentals,10.081178158070356
46,seaweeds,0.9602338405235423
47,fish_oil,3.68395593598974
47,ornamentals,37.13022601104949
47,seaweeds,14.11053480214535
48,fish_oil,1.3881299274438446
