rgn_id,rgn_name,product,year,tonnes,usd,tonnes_orig,usd_orig,tonnes_peak,tonnes_rel
9,Micronesia,ornamentals,2008,0.4037818419446655,2.25,0.8674526008129497,5,4,0.10094546048616637
9,Micronesia,ornamentals,2009,0.21686315020323743,1.25,0,0,4,0.05421578755080936
9,Micronesia,ornamentals,2010,0.21686315020323743,1.25,0,0,4,0.05421578755080936
9,Micronesia,ornamentals,2011,0.21686315020323743,1.25,0,0,4,0.05421578755080936
9,Micronesia,ornamentals,2012,0,0,0,0,4,0
9,Micronesia,ornamentals,2013,0,0,0,0,4,0
9,Micronesia,ornamentals,2014,0,0,0,0,4,0
9,Micronesia,ornamentals,2015,0,0,0,0,4,0
9,Micronesia,ornamentals,2016,0,0,0,0,4,0
9,Micronesia,ornamentals,2017,0,0,0,0,4,0
9,Micronesia,ornamentals,2018,0,0,0,0,4,0
9,Micronesia,ornamentals,2019,0,0,0,0,4,0
9,Micronesia,ornamentals,2020,0,0,0,0,4,0
9,Micronesia,ornamentals,2021,0,0,0,0,4,0
9,Micronesia,ornamentals,2022,0,0,0,0,4,0
14,Taiwan,fish_oil,1976,118,240.60209753722003,118,240.60209753722003,118,1
14,Taiwan,fish_oil,1977,59,120.30104876861002,0,0,118,0.5
14,Taiwan,fish_oil,1978,63.666666666666664,117.86736584574001,73,113,118,0.53954802259887
14,Taiwan,fish_oil,1979,63.25,113.65052438430502,62,101,118,0.5360169491525424
14,Taiwan,fish_oil,1980,47.25,91.66574508397267,54,152.66298033589067,118,0.4004237288135593
14,Taiwan,fish_oil,1981,53.25,108.66574508397267,24,68,118,0.451271186440678
14,Taiwan,fish_oil,1982,39.75,89.22860347542867,19,35.251433565824,118,0.336864406779661
14,Taiwan,fish_oil,1983,30.75,75.92233929140446,26,47.774943263903126,118,0.2605932203389831
14,Taiwan,fish_oil,1984,26,53.72899754427462,35,63.88961334737135,118,0.22033898305084745
14,Taiwan,fish_oil,1985,26.5,48.64995753485912,26,47.683839962338,118,0.2245762711864407
14,Taiwan,fish_oil,1986,36.25,72.07640952447974,58,128.95724152430648,118,0.3072033898305085
14,Taiwan,fish_oil,1987,44,79.7998647496433,57,78.66876416455739,118,0.3728813559322034
14,Taiwan,fish_oil,1988,41.5,86.61757252077714,25,91.16044443190674,118,0.3516949152542373
14,Taiwan,fish_oil,1989,40,80.69661253019265,20,24,118,0.3389830508474576
14,Taiwan,fish_oil,1990,25.5,48.45730214911603,0,0,118,0.21610169491525424
14,Taiwan,fish_oil,1991,11.25,28.790111107976685,0,0,118,0.09533898305084745
14,Taiwan,fish_oil,1992,6.25,7,5,4,118,0.05296610169491525
14,Taiwan,fish_oil,1993,1.25,1,0,0,118,0.01059322033898305
14,Taiwan,fish_oil,1994,14.25,10,52,36,118,0.12076271186440678
14,Taiwan,fish_oil,1995,14.25,11,0,4,118,0.12076271186440678
14,Taiwan,fish_oil,1996,14.25,24.25,5,57,118,0.12076271186440678
14,Taiwan,fish_oil,1997,27.75,41.39562360999594,54,68.58249443998375,118,0.23516949152542374
14,Taiwan,fish_oil,1998,19.75,36.01972125893617,20,14.496390595760943,118,0.1673728813559322
14,Taiwan,fish_oil,1999,24.25,44.3384079302955,18,37.27474668543732,118,0.2055084745762712
14,Taiwan,fish_oil,2000,43,47.969560298942156,80,71.52460947458661,118,0.3644067796610169
14,Taiwan,fish_oil,2001,29.5,30.82393668894622,0,0,118,0.25
14,Taiwan,fish_oil,2002,37.25,49.19983904000598,51,88,118,0.3156779661016949
14,Taiwan,fish_oil,2003,49.5,53.88115236864665,67,56,118,0.4194915254237288
14,Taiwan,fish_oil,2004,47.25,51,71,60,118,0.4004237288135593
14,Taiwan,fish_oil,2005,56,80.75,35,119,118,0.4745762711864407
14,Taiwan,fish_oil,2006,54.25,77.5,44,75,118,0.4597457627118644
14,Taiwan,fish_oil,2007,46.25,82.97902887531677,35,77.91611550126709,118,0.3919491525423729
14,Taiwan,fish_oil,2008,32.5,84.72902887531677,16,67,118,0.2754237288135593
14,Taiwan,fish_oil,2009,35.5,72.46072888564349,47,69.92680004130688,118,0.3008474576271186
14,Taiwan,fish_oil,2010,33.5,66.26146997030224,36,50.20296433863501,118,0.2838983050847458
14,Taiwan,fish_oil,2011,29.25,68.27850179951272,18,85.98424281810901,118,0.2478813559322034
14,Taiwan,fish_oil,2012,39.75,75.09141178602378,58,94.25163994604424,118,0.336864406779661
14,Taiwan,fish_oil,2013,32.25,60.23983634291662,17,10.520498268878214,118,0.2733050847457627
14,Taiwan,fish_oil,2014,27.75,53.13679970491063,18,21.790817786611058,118,0.23516949152542374
14,Taiwan,fish_oil,2015,39,60.39192912607511,63,115.00476050276694,118,0.3305084745762712
14,Taiwan,fish_oil,2016,29.5,56.27713234711123,20,77.7924528301887,118,0.25
14,Taiwan,fish_oil,2017,35,79.29160708524876,39,102.57839722142836,118,0.2966101694915254
14,Taiwan,fish_oil,2018,34.75,99.80936951190867,17,103.86186749325066,118,0.2944915254237288
14,Taiwan,fish_oil,2019,19,71.05817938621692,0,0,118,0.16101694915254236
14,Taiwan,fish_oil,2020,14,51.610066178669754,0,0,118,0.11864406779661017
14,Taiwan,fish_oil,2021,4.25,25.965466873312664,0,0,118,0.036016949152542374
14,Taiwan,fish_oil,2022,0,0,0,0,118,0
14,Taiwan,ornamentals,1976,33,89.75207941518806,33,89.75207941518806,110.25,0.29931972789115646
14,Taiwan,ornamentals,1977,26,62.87603970759403,19,36,110.25,0.23582766439909297
14,Taiwan,ornamentals,1978,24.666666666666668,63.11961061162045,22,63.606752419673285,110.25,0.22373393801965233
14,Taiwan,ornamentals,1979,18.5,47.33970795871534,0,0,110.25,0.16780045351473924
14,Taiwan,ornamentals,1980,24,59.700219023853776,55,139.19412367574182,110.25,0.21768707482993196
14,Taiwan,ornamentals,1981,20.25,55.93036946353715,4,20.920601758733483,110.25,0.1836734693877551
14,Taiwan,ornamentals,1982,21,57.30837333106149,25,69.11876788977065,110.25,0.19047619047619047
14,Taiwan,ornamentals,1983,22.75,75.55837333106149,7,73,110.25,0.20634920634920634
14,Taiwan,ornamentals,1984,16.75,61.32965644408159,31,82.27925612782224,110.25,0.15192743764172337
14,Taiwan,ornamentals,1985,22,73.11214081460881,25,68.05053924084234,110.25,0.19954648526077098
14,Taiwan,ornamentals,1986,21.5,71.60001120907683,23,63.070249467642725,110.25,0.19501133786848074
14,Taiwan,ornamentals,1987,23,63.248287575797434,13,39.593105466882434,110.25,0.20861678004535147
14,Taiwan,ornamentals,1988,17,49.01957068881751,7,25.36438857990254,110.25,0.15419501133786848
14,Taiwan,ornamentals,1989,11.75,61.828980109048985,4,119.28817692176824,110.25,0.10657596371882086
14,Taiwan,ornamentals,1990,9.25,85.39250973859762,13,157.32436798583728,110.25,0.08390022675736962
14,Taiwan,ornamentals,1991,9,105.33008740165323,12,119.34341611910486,110.25,0.08163265306122448
14,Taiwan,ornamentals,1992,11,127.56127299717926,15,114.28913096200665,110.25,0.09977324263038549
14,Taiwan,ornamentals,1993,16.25,144.71603546219777,25,187.90722678184227,110.25,0.1473922902494331
14,Taiwan,ornamentals,1994,22.75,178.45698841568316,39,292.2881797997789,110.25,0.20634920634920634
14,Taiwan,ornamentals,1995,33.25,256.1203223461024,54,429.99675184078177,110.25,0.30158730158730157
14,Taiwan,ornamentals,1996,44.25,339.49270389863835,59,447.7786571721504,110.25,0.4013605442176871
14,Taiwan,ornamentals,1997,57.25,434.91032356175793,77,569.5777054343206,110.25,0.5192743764172335
14,Taiwan,ornamentals,1998,67.5,511.2191336811188,80,597.5234202772224,110.25,0.6122448979591837
14,Taiwan,ornamentals,1999,71.25,532.769372335079,69,516.1977064566223,110.25,0.6462585034013606
14,Taiwan,ornamentals,2000,71.25,532.1472300121053,59,445.2900878802558,110.25,0.6462585034013606
14,Taiwan,ornamentals,2001,66.75,469.6188937585947,59,319.4643604202784,110.25,0.6054421768707483
14,Taiwan,ornamentals,2002,65.75,417.5688797138475,76,389.32336409823347,110.25,0.5963718820861678
14,Taiwan,ornamentals,2003,71.25,420.0299512847758,91,526.0419927403356,110.25,0.6462585034013606
14,Taiwan,ornamentals,2004,79.75,485.3570947267281,93,706.598661648065,110.25,0.7233560090702947
14,Taiwan,ornamentals,2005,92.75,585.5390819007628,111,720.1923091164169,110.25,0.8412698412698413
14,Taiwan,ornamentals,2006,100.75,666.5015524838894,108,713.1732464307402,110.25,0.9138321995464853
14,Taiwan,ornamentals,2007,107.25,713.3599321046183,117,713.475511223251,110.25,0.9727891156462585
14,Taiwan,ornamentals,2008,104.75,692.3380278600026,83,622.5110446696024,110.25,0.9501133786848073
14,Taiwan,ornamentals,2009,103,658.8496649690992,104,586.238857552803,110.25,0.9342403628117913
14,Taiwan,ornamentals,2010,101.5,636.1513057043836,102,622.3798093718782,110.25,0.9206349206349206
14,Taiwan,ornamentals,2011,94.25,584.8403670662437,88,508.2317566706916,110.25,0.854875283446712
14,Taiwan,ornamentals,2012,100.75,550.517460435508,109,485.2194181466594,110.25,0.9138321995464853
14,Taiwan,ornamentals,2013,110.25,543.0402988021115,142,556.3302110192169,110.25,1
14,Taiwan,ornamentals,2014,91.25,437.7752511951678,26,201.31961894410335,110.25,0.8276643990929705
14,Taiwan,ornamentals,2015,77.75,375.95174071847964,34,260.9377147639389,110.25,0.7052154195011338
14,Taiwan,ornamentals,2016,60,327.367743583525,38,290.8834296068407,110.25,0.54421768707483
14,Taiwan,ornamentals,2017,37.5,287.03771505174,52,395.010096892077,110.25,0.3401360544217687
14,Taiwan,ornamentals,2018,44.5,339.23771562734214,54,410.1196212465119,110.25,0.4036281179138322
14,Taiwan,ornamentals,2019,36,274.0032869363574,0,0,110.25,0.32653061224489793
14,Taiwan,ornamentals,2020,26.5,201.28242953464724,0,0,110.25,0.24036281179138322
14,Taiwan,ornamentals,2021,13.5,102.52990531162797,0,0,110.25,0.12244897959183673
14,Taiwan,ornamentals,2022,0,0,0,0,110.25,0
14,Taiwan,seaweeds,1976,18,65.46111029607937,18,65.46111029607937,115.75,0.15550755939524838
14,Taiwan,seaweeds,1977,21,50.904830941695955,24,36.34855158731254,115.75,0.18142548596112312
14,Taiwan,seaweeds,1978,49.666666666666664,268.92431579323386,107,704.9632854963096,115.75,0.42908567314614826
14,Taiwan,seaweeds,1979,46.75,208.9627386098638,38,29.078007059753702,115.75,0.4038876889848812
14,Taiwan,seaweeds,1980,60,430.937016823974,71,953.35822315252,115.75,0.5183585313174947
14,Taiwan,seaweeds,1981,60.75,427.52275568828713,27,22.691507044565185,115.75,0.5248380129589633
14,Taiwan,seaweeds,1982,35.5,254.0695117388519,6,11.150309698568662,115.75,0.30669546436285094
14,Taiwan,seaweeds,1983,27.25,249.3951743002508,5,10.380657305349246,115.75,0.23542116630669546
14,Taiwan,seaweeds,1984,17.25,17.093766161715507,31,24.152590598378936,115.75,0.1490280777537797
14,Taiwan,seaweeds,1985,15.5,15.920180832766945,20,17.997165728770938,115.75,0.13390928725701945
14,Taiwan,seaweeds,1986,17.25,16.631615870554384,13,13.996049849718418,115.75,0.1490280777537797
14,Taiwan,seaweeds,1987,17.75,16.669829348793257,7,10.533511218304739,115.75,0.15334773218142547
14,Taiwan,seaweeds,1988,12.5,13.61122365310871,10,11.918167815640743,115.75,0.1079913606911447
14,Taiwan,seaweeds,1989,28.5,288.26016292563645,84,1116.592922818882,115.75,0.24622030237580994
14,Taiwan,seaweeds,1990,25.25,284.7611504632069,0,0,115.75,0.21814254859611232
14,Taiwan,seaweeds,1991,23.5,282.1277726586307,0,0,115.75,0.20302375809935205
14,Taiwan,seaweeds,1992,21,279.1482307047205,0,0,115.75,0.18142548596112312
14,Taiwan,seaweeds,1993,0,0,0,0,115.75,0
14,Taiwan,seaweeds,1994,22.25,295.71742572101874,89,1182.869702884075,115.75,0.19222462203023757
14,Taiwan,seaweeds,1995,22.25,295.71742572101874,0,0,115.75,0.19222462203023757
14,Taiwan,seaweeds,1996,22.25,295.71742572101874,0,0,115.75,0.19222462203023757
14,Taiwan,seaweeds,1997,22.25,295.71742572101874,0,0,115.75,0.19222462203023757
14,Taiwan,seaweeds,1998,8.5,22.75,34,91,115.75,0.0734341252699784
14,Taiwan,seaweeds,1999,13.5,44.75,20,88,115.75,0.11663066954643629
14,Taiwan,seaweeds,2000,35,293.96724863413715,86,996.8689945365487,115.75,0.3023758099352052
14,Taiwan,seaweeds,2001,74.75,543.1791757162121,159,996.8477083282993,115.75,0.6457883369330454
14,Taiwan,seaweeds,2002,66.25,520.4291757162121,0,0,115.75,0.572354211663067
14,Taiwan,seaweeds,2003,83.75,765.9762624707721,90,1070.1883470182402,115.75,0.7235421166306696
14,Taiwan,seaweeds,2004,80.5,759.8166551518788,73,972.2305652609757,115.75,0.6954643628509719
14,Taiwan,seaweeds,2005,57.75,736.5612450563757,68,903.826067946287,115.75,0.49892008639308855
14,Taiwan,seaweeds,2006,70.75,903.2675504950897,52,666.8252217548561,115.75,0.6112311015118791
14,Taiwan,seaweeds,2007,59.75,788.6448054058935,46,611.6973666614552,115.75,0.5161987041036717
14,Taiwan,seaweeds,2008,80.5,722.5593770487014,156,707.8888518322076,115.75,0.6954643628509719
14,Taiwan,seaweeds,2009,77.75,686.0273247319105,57,757.6978586791231,115.75,0.67170626349892
14,Taiwan,seaweeds,2010,71,602.7770246406119,25,333.8240213896619,115.75,0.6133909287257019
14,Taiwan,seaweeds,2011,69.25,577.4524539897868,39,510.3990840581548,115.75,0.5982721382289417
14,Taiwan,seaweeds,2012,52.25,622.7611860432264,88,889.1237800459661,115.75,0.4514038876889849
14,Taiwan,seaweeds,2013,45,443.8367213734457,28,42,115.75,0.38876889848812096
14,Taiwan,seaweeds,2014,59.5,388.90469894972773,83,114.09593169479001,115.75,0.5140388768898488
14,Taiwan,seaweeds,2015,88.25,303.65291842585594,154,169.39196196266758,115.75,0.7624190064794817
14,Taiwan,seaweeds,2016,91,97.87197341436439,99,66,115.75,0.7861771058315334
14,Taiwan,seaweeds,2017,115.75,135.9374540178889,127,194.26192241409808,115.75,1
14,Taiwan,seaweeds,2018,99.5,117.16347109419141,18,39,115.75,0.8596112311015118
14,Taiwan,seaweeds,2019,61,74.81548060352452,0,0,115.75,0.5269978401727862
14,Taiwan,seaweeds,2020,36.25,58.31548060352452,0,0,115.75,0.31317494600431967
14,Taiwan,seaweeds,2021,4.5,9.75,0,0,115.75,0.038876889848812095
14,Taiwan,seaweeds,2022,0,0,0,0,115.75,0
15,Philippines,fish_oil,1977,84,91.37593603100655,84,91.37593603100655,105.49839384918519,0.7962206526109
15,Philippines,fish_oil,1978,54,71.68796801550327,24,52,105.49839384918519,0.5118561338212929
15,Philippines,fish_oil,1979,57,71.01860269634265,63,69.6798720580214,105.49839384918519,0.5402925857002536
15,Philippines,fish_oil,1980,42.75,53.26395202225699,0,0,105.49839384918519,0.4052194392751902
15,Philippines,fish_oil,1981,21.75,30.41996801450535,0,0,105.49839384918519,0.2061642761224652
15,Philippines,fish_oil,1982,25.25,28.36363996649807,38,43.77468780797088,105.49839384918519,0.23934013664791937
15,Philippines,fish_oil,1983,15,34.94367195199272,22,96,105.49839384918519,0.14218225939480358
15,Philippines,fish_oil,1984,15,34.94367195199272,0,0,105.49839384918519,0.14218225939480358
15,Philippines,fish_oil,1985,16.25,42.44367195199272,5,30,105.49839384918519,0.1540307810110372
15,Philippines,fish_oil,1986,8.25,41.75,6,41,105.49839384918519,0.07820024266714197
15,Philippines,fish_oil,1987,2.75,17.75,0,0,105.49839384918519,0.02606674755571399
15,Philippines,fish_oil,1988,2.75,17.75,0,0,105.49839384918519,0.02606674755571399
15,Philippines,fish_oil,1989,21.75,42.10502896838462,81,127.42011587353849,105.49839384918519,0.2061642761224652
15,Philippines,fish_oil,1990,43,67.53903828862437,91,142.73603728095895,105.49839384918519,0.40758914359843695
15,Philippines,fish_oil,1991,43,67.53903828862437,0,0,105.49839384918519,0.40758914359843695
15,Philippines,fish_oil,1992,43,67.53903828862437,0,0,105.49839384918519,0.40758914359843695
15,Philippines,fish_oil,1993,22.75,35.68400932023974,0,0,105.49839384918519,0.2156430934154521
15,Philippines,fish_oil,1994,12.5,38.25274985842458,50,153.01099943369832,105.49839384918519,0.11848521616233632
15,Philippines,fish_oil,1995,16,49.881924844606004,14,46.5166999447257,105.49839384918519,0.1516610766877905
15,Philippines,fish_oil,1996,17.5,61.631924844606004,6,47,105.49839384918519,0.16587930262727085
15,Philippines,fish_oil,1997,17.75,62.881924844606004,1,5,105.49839384918519,0.1682490069505176
15,Philippines,fish_oil,1998,5.25,25.629174986181425,0,4,105.49839384918519,0.04976379078818125
15,Philippines,fish_oil,1999,1.75,15,0,4,105.49839384918519,0.016587930262727084
15,Philippines,fish_oil,2000,1.75,9.5,6,25,105.49839384918519,0.016587930262727084
15,Philippines,fish_oil,2001,11,24.3810800690094,38,64.5243202760376,105.49839384918519,0.10426699022285596
15,Philippines,fish_oil,2002,39.25,93.47523191620674,113,280.37660738878935,105.49839384918519,0.37204357874973604
15,Philippines,fish_oil,2003,52,131.23394912622138,51,155.0348688400586,105.49839384918519,0.4928984992353191
15,Philippines,fish_oil,2004,58.75,149.89025005362987,33,99.62520370963387,105.49839384918519,0.5568805159629807
15,Philippines,fish_oil,2005,50.75,139.25916998462046,6,22,105.49839384918519,0.48104997761908547
15,Philippines,fish_oil,2006,29.25,80.16501813742312,27,44,105.49839384918519,0.277255405819867
15,Philippines,fish_oil,2007,25.75,57.43166494546368,37,64.10145607222086,105.49839384918519,0.2440795452944128
15,Philippines,fish_oil,2008,17.5,32.525364018055214,0,0,105.49839384918519,0.16587930262727085
15,Philippines,fish_oil,2009,26.56289916408555,49.775364018055214,42.2515966563422,91,105.49839384918519,0.25178486794840155
15,Philippines,fish_oil,2010,39.31289916408555,68.95717145413418,78,120.72722974431588,105.49839384918519,0.3726397884339846
15,Philippines,fish_oil,2011,49.81289916408555,111.18448757510839,79,233.0107205561177,105.49839384918519,0.4721673700103471
15,Philippines,fish_oil,2012,82.56289916408555,184.2838977847843,131,292.39764083870364,105.49839384918519,0.7825986363556683
15,Philippines,fish_oil,2013,73.5,177.7838977847843,6,65,105.49839384918519,0.6966930710345376
15,Philippines,fish_oil,2014,96.75,226.25878450321963,171,314.6267766180572,105.49839384918519,0.9170755730964831
15,Philippines,fish_oil,2015,97.99839384918519,237.8617414949584,83.99357539674077,279.4225485230728,105.49839384918519,0.9289088703025982
15,Philippines,fish_oil,2016,105.49839384918519,256.6945854226502,161,367.7290165494709,105.49839384918519,1
15,Philippines,fish_oil,2017,103.99839384918519,240.44458542265022,0,0,105.49839384918519,0.9857817740605196
15,Philippines,fish_oil,2018,61.24839384918519,161.78789126813592,0,0,105.49839384918519,0.5805623347853294
15,Philippines,fish_oil,2019,40.25,91.93225413736772,0,0,105.49839384918519,0.381522396042723
15,Philippines,fish_oil,2020,0,0,0,0,105.49839384918519,0
15,Philippines,fish_oil,2021,0,0,0,0,105.49839384918519,0
15,Philippines,fish_oil,2022,0,0,0,0,105.49839384918519,0
15,Philippines,seaweeds,2007,0,3,0,3,1.75,0
15,Philippines,seaweeds,2008,0,1.5,0,0,1.75,0
15,Philippines,seaweeds,2009,0,1,0,0,1.75,0
15,Philippines,seaweeds,2010,0,0.75,0,0,1.75,0
15,Philippines,seaweeds,2011,0,0,0,0,1.75,0
15,Philippines,seaweeds,2012,0.25,1.25,1,5,1.75,0.14285714285714285
15,Philippines,seaweeds,2013,0.75,4,2,11,1.75,0.42857142857142855
15,Philippines,seaweeds,2014,1,6.5,1,10,1.75,0.5714285714285714
15,Philippines,seaweeds,2015,1.5,8,2,6,1.75,0.8571428571428571
15,Philippines,seaweeds,2016,1.5,7,1,1,1.75,0.8571428571428571
15,Philippines,seaweeds,2017,1.75,10.25,3,24,1.75,1
