rgn_id,rgn_name,year,usd,unit,sector,usd_yr
84,Algeria,2022,19783440,USD (1),mar,2022
120,Antigua and Barbuda,1984,18500,USD (1),mar,1984
120,Antigua and Barbuda,1985,18500,USD (1),mar,1985
120,Antigua and Barbuda,1986,18500,USD (1),mar,1986
120,Antigua and Barbuda,1987,18500,USD (1),mar,1987
120,Antigua and Barbuda,1988,18500,USD (1),mar,1988
120,Antigua and Barbuda,1989,18500,USD (1),mar,1989
120,Antigua and Barbuda,1990,18500,USD (1),mar,1990
120,Antigua and Barbuda,1991,18500,USD (1),mar,1991
120,Antigua and Barbuda,1992,18500,USD (1),mar,1992
120,Antigua and Barbuda,1993,18500,USD (1),mar,1993
120,Antigua and Barbuda,1994,18500,USD (1),mar,1994
120,Antigua and Barbuda,1995,18500,USD (1),mar,1995
120,Antigua and Barbuda,1996,18500,USD (1),mar,1996
120,Antigua and Barbuda,1997,18500,USD (1),mar,1997
120,Antigua and Barbuda,1998,18500,USD (1),mar,1998
120,Antigua and Barbuda,1999,18520,USD (1),mar,1999
120,Antigua and Barbuda,2000,18520,USD (1),mar,2000
120,Antigua and Barbuda,2001,18520,USD (1),mar,2001
120,Antigua and Barbuda,2002,18520,USD (1),mar,2002
120,Antigua and Barbuda,2003,18520,USD (1),mar,2003
120,Antigua and Barbuda,2004,18520,USD (1),mar,2004
120,Antigua and Barbuda,2005,18520,USD (1),mar,2005
120,Antigua and Barbuda,2006,18520,USD (1),mar,2006
120,Antigua and Barbuda,2007,18520,USD (1),mar,2007
120,Antigua and Barbuda,2008,29630,USD (1),mar,2008
120,Antigua and Barbuda,2009,29630,USD (1),mar,2009
120,Antigua and Barbuda,2010,29630,USD (1),mar,2010
120,Antigua and Barbuda,2011,29630,USD (1),mar,2011
120,Antigua and Barbuda,2012,29630,USD (1),mar,2012
120,Antigua and Barbuda,2013,29630,USD (1),mar,2013
120,Antigua and Barbuda,2014,29630,USD (1),mar,2014
120,Antigua and Barbuda,2015,37040,USD (1),mar,2015
120,Antigua and Barbuda,2016,37040,USD (1),mar,2016
120,Antigua and Barbuda,2017,37040,USD (1),mar,2017
120,Antigua and Barbuda,2018,48150,USD (1),mar,2018
120,Antigua and Barbuda,2019,48150,USD (1),mar,2019
120,Antigua and Barbuda,2020,48150,USD (1),mar,2020
120,Antigua and Barbuda,2021,48150,USD (1),mar,2021
120,Antigua and Barbuda,2022,48150,USD (1),mar,2022
172,Argentina,1984,10000,USD (1),mar,1984
172,Argentina,1985,10000,USD (1),mar,1985
172,Argentina,1986,10000,USD (1),mar,1986
172,Argentina,1987,1650,USD (1),mar,1987
172,Argentina,1988,1800,USD (1),mar,1988
172,Argentina,1989,100,USD (1),mar,1989
172,Argentina,1990,100,USD (1),mar,1990
172,Argentina,1991,100,USD (1),mar,1991
172,Argentina,1992,100,USD (1),mar,1992
172,Argentina,1993,100,USD (1),mar,1993
172,Argentina,1994,2416.6666666666665,USD (1),mar,1994
172,Argentina,1995,4733.333333333333,USD (1),mar,1995
172,Argentina,1996,7050,USD (1),mar,1996
172,Argentina,1997,9366.666666666666,USD (1),mar,1997
172,Argentina,1998,11683.333333333334,USD (1),mar,1998
172,Argentina,1999,14000,USD (1),mar,1999
172,Argentina,2000,75000,USD (1),mar,2000
172,Argentina,2001,75000,USD (1),mar,2001
172,Argentina,2002,114000,USD (1),mar,2002
172,Argentina,2003,74900,USD (1),mar,2003
172,Argentina,2004,132120,USD (1),mar,2004
172,Argentina,2005,309000,USD (1),mar,2005
172,Argentina,2006,248400,USD (1),mar,2006
172,Argentina,2007,270100,USD (1),mar,2007
172,Argentina,2008,283700,USD (1),mar,2008
172,Argentina,2009,200550,USD (1),mar,2009
172,Argentina,2010,812640,USD (1),mar,2010
172,Argentina,2011,1319669.9999999998,USD (1),mar,2011
172,Argentina,2012,337240,USD (1),mar,2012
172,Argentina,2013,106100,USD (1),mar,2013
172,Argentina,2014,41980.00000000001,USD (1),mar,2014
172,Argentina,2015,303590,USD (1),mar,2015
172,Argentina,2016,185590,USD (1),mar,2016
172,Argentina,2017,53769.99999999999,USD (1),mar,2017
172,Argentina,2018,24000,USD (1),mar,2018
172,Argentina,2019,102760,USD (1),mar,2019
172,Argentina,2020,18009.999999999996,USD (1),mar,2020
172,Argentina,2021,140460,USD (1),mar,2021
172,Argentina,2022,51450,USD (1),mar,2022
16,Australia,1984,19022380,USD (1),mar,1984
16,Australia,1985,17911710,USD (1),mar,1985
16,Australia,1986,24776560,USD (1),mar,1986
16,Australia,1987,27389870,USD (1),mar,1987
16,Australia,1988,47904770.00000001,USD (1),mar,1988
16,Australia,1989,63307530.00000001,USD (1),mar,1989
16,Australia,1990,63732700,USD (1),mar,1990
16,Australia,1991,68037320,USD (1),mar,1991
16,Australia,1992,79303910,USD (1),mar,1992
16,Australia,1993,91284480.00000001,USD (1),mar,1993
16,Australia,1994,107404650.00000001,USD (1),mar,1994
16,Australia,1995,130470030,USD (1),mar,1995
16,Australia,1996,158598880,USD (1),mar,1996
16,Australia,1997,139287620,USD (1),mar,1997
16,Australia,1998,110436680,USD (1),mar,1998
16,Australia,1999,180378510,USD (1),mar,1999
16,Australia,2000,241012919.99999997,USD (1),mar,2000
16,Australia,2001,243995940,USD (1),mar,2001
16,Australia,2002,250828620,USD (1),mar,2002
16,Australia,2003,274670280,USD (1),mar,2003
16,Australia,2004,368222830,USD (1),mar,2004
16,Australia,2005,341504140,USD (1),mar,2005
16,Australia,2006,426400140,USD (1),mar,2006
16,Australia,2007,540355390,USD (1),mar,2007
16,Australia,2008,589096160,USD (1),mar,2008
16,Australia,2009,609600390,USD (1),mar,2009
16,Australia,2010,709268500,USD (1),mar,2010
16,Australia,2011,836585350,USD (1),mar,2011
16,Australia,2012,954750850.0000001,USD (1),mar,2012
16,Australia,2013,925050410,USD (1),mar,2013
16,Australia,2014,706877850,USD (1),mar,2014
16,Australia,2015,661002160,USD (1),mar,2015
16,Australia,2016,746297870,USD (1),mar,2016
16,Australia,2017,813100370,USD (1),mar,2017
16,Australia,2018,919715090,USD (1),mar,2018
16,Australia,2019,872646630,USD (1),mar,2019
16,Australia,2020,960441540,USD (1),mar,2020
16,Australia,2021,1266304920,USD (1),mar,2021
16,Australia,2022,1121227520,USD (1),mar,2022
110,Bahamas,1984,70000,USD (1),mar,1984
110,Bahamas,1985,48000,USD (1),mar,1985
110,Bahamas,1986,72000,USD (1),mar,1986
110,Bahamas,1987,120000,USD (1),mar,1987
110,Bahamas,1988,120000,USD (1),mar,1988
110,Bahamas,1989,89400,USD (1),mar,1989
110,Bahamas,1990,36100,USD (1),mar,1990
110,Bahamas,1991,13200,USD (1),mar,1991
110,Bahamas,1992,25200,USD (1),mar,1992
110,Bahamas,1993,24200,USD (1),mar,1993
110,Bahamas,1994,12200,USD (1),mar,1994
110,Bahamas,1995,60200,USD (1),mar,1995
110,Bahamas,1996,15200,USD (1),mar,1996
110,Bahamas,1997,15000,USD (1),mar,1997
110,Bahamas,1998,15000,USD (1),mar,1998
110,Bahamas,1999,15000,USD (1),mar,1999
110,Bahamas,2000,28000,USD (1),mar,2000
110,Bahamas,2001,182000,USD (1),mar,2001
110,Bahamas,2002,250000,USD (1),mar,2002
110,Bahamas,2003,500000,USD (1),mar,2003
110,Bahamas,2004,215340,USD (1),mar,2004
110,Bahamas,2005,586360,USD (1),mar,2005
110,Bahamas,2006,288180,USD (1),mar,2006
110,Bahamas,2007,240000,USD (1),mar,2007
110,Bahamas,2008,400000,USD (1),mar,2008
110,Bahamas,2009,337400,USD (1),mar,2009
110,Bahamas,2010,308568,USD (1),mar,2010
110,Bahamas,2011,279736,USD (1),mar,2011
110,Bahamas,2012,250904,USD (1),mar,2012
110,Bahamas,2013,222072,USD (1),mar,2013
110,Bahamas,2014,193240,USD (1),mar,2014
110,Bahamas,2015,192780,USD (1),mar,2015
110,Bahamas,2016,184000,USD (1),mar,2016
110,Bahamas,2017,115000,USD (1),mar,2017
110,Bahamas,2018,158280,USD (1),mar,2018
110,Bahamas,2019,115000,USD (1),mar,2019
110,Bahamas,2020,115000,USD (1),mar,2020
110,Bahamas,2021,115000,USD (1),mar,2021
110,Bahamas,2022,115000,USD (1),mar,2022
52,Bahrain,1984,18000,USD (1),mar,1984
52,Bahrain,1985,18000,USD (1),mar,1985
52,Bahrain,1986,18000,USD (1),mar,1986
52,Bahrain,1987,18000,USD (1),mar,1987
52,Bahrain,1988,18000,USD (1),mar,1988
52,Bahrain,1989,18000,USD (1),mar,1989
52,Bahrain,1990,18000,USD (1),mar,1990
52,Bahrain,1991,18000,USD (1),mar,1991
52,Bahrain,1992,18000,USD (1),mar,1992
52,Bahrain,1993,18000,USD (1),mar,1993
52,Bahrain,1994,18000,USD (1),mar,1994
52,Bahrain,1995,18000,USD (1),mar,1995
52,Bahrain,1996,13500,USD (1),mar,1996
52,Bahrain,1997,100,USD (1),mar,1997
52,Bahrain,1998,4500,USD (1),mar,1998
52,Bahrain,1999,13500,USD (1),mar,1999
52,Bahrain,2000,55200,USD (1),mar,2000
52,Bahrain,2001,100,USD (1),mar,2001
52,Bahrain,2002,7800,USD (1),mar,2002
52,Bahrain,2003,11000,USD (1),mar,2003
52,Bahrain,2004,21400,USD (1),mar,2004
52,Bahrain,2005,8400,USD (1),mar,2005
52,Bahrain,2006,5620,USD (1),mar,2006
52,Bahrain,2007,4600,USD (1),mar,2007
52,Bahrain,2008,13300,USD (1),mar,2008
52,Bahrain,2009,15300,USD (1),mar,2009
52,Bahrain,2010,35080,USD (1),mar,2010
52,Bahrain,2011,39269.99999999999,USD (1),mar,2011
52,Bahrain,2012,22960,USD (1),mar,2012
52,Bahrain,2013,43180,USD (1),mar,2013
52,Bahrain,2014,63400,USD (1),mar,2014
52,Bahrain,2015,63830,USD (1),mar,2015
52,Bahrain,2016,152890,USD (1),mar,2016
52,Bahrain,2017,170209.99999999997,USD (1),mar,2017
52,Bahrain,2018,170209.99999999997,USD (1),mar,2018
52,Bahrain,2019,170209.99999999997,USD (1),mar,2019
52,Bahrain,2020,170209.99999999997,USD (1),mar,2020
52,Bahrain,2021,170209.99999999997,USD (1),mar,2021
52,Bahrain,2022,170209.99999999997,USD (1),mar,2022
204,Bangladesh,1984,38996690,USD (1),mar,1984
204,Bangladesh,1985,47324899.99999999,USD (1),mar,1985
204,Bangladesh,1986,58448610,USD (1),mar,1986
204,Bangladesh,1987,60151200,USD (1),mar,1987
204,Bangladesh,1988,65944640,USD (1),mar,1988
204,Bangladesh,1989,78361989.99999999,USD (1),mar,1989
204,Bangladesh,1990,118321160,USD (1),mar,1990
204,Bangladesh,1991,120537450.00000001,USD (1),mar,1991
204,Bangladesh,1992,138840000,USD (1),mar,1992
204,Bangladesh,1993,178787500,USD (1),mar,1993
204,Bangladesh,1994,189418100,USD (1),mar,1994
204,Bangladesh,1995,204784380,USD (1),mar,1995
204,Bangladesh,1996,274000320,USD (1),mar,1996
204,Bangladesh,1997,315712170,USD (1),mar,1997
204,Bangladesh,1998,336653440,USD (1),mar,1998
204,Bangladesh,1999,243183530,USD (1),mar,1999
204,Bangladesh,2000,239217980,USD (1),mar,2000
204,Bangladesh,2001,217146370,USD (1),mar,2001
204,Bangladesh,2002,229443870,USD (1),mar,2002
204,Bangladesh,2003,235427920,USD (1),mar,2003
204,Bangladesh,2004,244789020,USD (1),mar,2004
204,Bangladesh,2005,240466370,USD (1),mar,2005
204,Bangladesh,2006,283932260,USD (1),mar,2006
204,Bangladesh,2007,301555700,USD (1),mar,2007
204,Bangladesh,2008,332192220.00000006,USD (1),mar,2008
204,Bangladesh,2009,542166940.0000001,USD (1),mar,2009
204,Bangladesh,2010,479829290,USD (1),mar,2010
204,Bangladesh,2011,574852059.9999999,USD (1),mar,2011
204,Bangladesh,2012,696534800,USD (1),mar,2012
204,Bangladesh,2013,823925030,USD (1),mar,2013
204,Bangladesh,2014,982307150,USD (1),mar,2014
204,Bangladesh,2015,988595970,USD (1),mar,2015
204,Bangladesh,2016,1060918810,USD (1),mar,2016
204,Bangladesh,2017,1080025560,USD (1),mar,2017
204,Bangladesh,2018,1008818679.9999999,USD (1),mar,2018
204,Bangladesh,2019,1019556950,USD (1),mar,2019
204,Bangladesh,2020,1055640100.0000001,USD (1),mar,2020
204,Bangladesh,2021,1106359150,USD (1),mar,2021
204,Bangladesh,2022,1063067840.0000001,USD (1),mar,2022
164,Belize,1984,100,USD (1),mar,1984
164,Belize,1985,100,USD (1),mar,1985
164,Belize,1986,230000,USD (1),mar,1986
164,Belize,1987,2140666.6666666665,USD (1),mar,1987
164,Belize,1988,4051333.333333333,USD (1),mar,1988
164,Belize,1989,5962000,USD (1),mar,1989
164,Belize,1990,1089000,USD (1),mar,1990
164,Belize,1991,1727000,USD (1),mar,1991
164,Belize,1992,3000000,USD (1),mar,1992
164,Belize,1993,5700000,USD (1),mar,1993
164,Belize,1994,5871200,USD (1),mar,1994
164,Belize,1995,7488000,USD (1),mar,1995
164,Belize,1996,5736000,USD (1),mar,1996
164,Belize,1997,8858000,USD (1),mar,1997
164,Belize,1998,9852000,USD (1),mar,1998
164,Belize,1999,15182400,USD (1),mar,1999
164,Belize,2000,17424000,USD (1),mar,2000
164,Belize,2001,33539199.999999996,USD (1),mar,2001
164,Belize,2002,30800000,USD (1),mar,2002
164,Belize,2003,64312800,USD (1),mar,2003
164,Belize,2004,49680000,USD (1),mar,2004
164,Belize,2005,47938500,USD (1),mar,2005
164,Belize,2006,32557500,USD (1),mar,2006
164,Belize,2007,12924000,USD (1),mar,2007
164,Belize,2008,12559500,USD (1),mar,2008
164,Belize,2009,18631500,USD (1),mar,2009
164,Belize,2010,23841200,USD (1),mar,2010
164,Belize,2011,17664500,USD (1),mar,2011
164,Belize,2012,20359900,USD (1),mar,2012
164,Belize,2013,24820000,USD (1),mar,2013
164,Belize,2014,28663040,USD (1),mar,2014
164,Belize,2015,16616500,USD (1),mar,2015
164,Belize,2016,4378000,USD (1),mar,2016
164,Belize,2017,2265000,USD (1),mar,2017
164,Belize,2018,2271000,USD (1),mar,2018
164,Belize,2019,2531500,USD (1),mar,2019
164,Belize,2020,2533750,USD (1),mar,2020
164,Belize,2021,2683750,USD (1),mar,2021
164,Belize,2022,5813500,USD (1),mar,2022
99,Benin,1984,12400,USD (1),mar,1984
99,Benin,1985,7410,USD (1),mar,1985
99,Benin,1986,14320,USD (1),mar,1986
99,Benin,1987,18740,USD (1),mar,1987
99,Benin,1988,234540.00000000003,USD (1),mar,1988
99,Benin,1989,234155.29411764708,USD (1),mar,1989
99,Benin,1990,233770.58823529416,USD (1),mar,1990
99,Benin,1991,233385.8823529412,USD (1),mar,1991
99,Benin,1992,233001.17647058825,USD (1),mar,1992
99,Benin,1993,232616.4705882353,USD (1),mar,1993
99,Benin,1994,232231.76470588238,USD (1),mar,1994
99,Benin,1995,231847.05882352943,USD (1),mar,1995
99,Benin,1996,231462.35294117648,USD (1),mar,1996
99,Benin,1997,231077.64705882355,USD (1),mar,1997
99,Benin,1998,230692.9411764706,USD (1),mar,1998
99,Benin,1999,230308.23529411765,USD (1),mar,1999
99,Benin,2000,229923.52941176473,USD (1),mar,2000
99,Benin,2001,229538.82352941178,USD (1),mar,2001
99,Benin,2002,229154.11764705883,USD (1),mar,2002
99,Benin,2003,228769.41176470587,USD (1),mar,2003
99,Benin,2004,228384.70588235295,USD (1),mar,2004
99,Benin,2005,228000,USD (1),mar,2005
99,Benin,2006,229200,USD (1),mar,2006
99,Benin,2007,325960,USD (1),mar,2007
99,Benin,2008,350000,USD (1),mar,2008
99,Benin,2009,330720,USD (1),mar,2009
99,Benin,2010,315280,USD (1),mar,2010
99,Benin,2011,331040,USD (1),mar,2011
99,Benin,2012,376060,USD (1),mar,2012
99,Benin,2013,388740,USD (1),mar,2013
99,Benin,2014,388860,USD (1),mar,2014
99,Benin,2015,304460,USD (1),mar,2015
99,Benin,2016,303740,USD (1),mar,2016
99,Benin,2017,309990,USD (1),mar,2017
99,Benin,2018,405080,USD (1),mar,2018
99,Benin,2019,256010,USD (1),mar,2019
99,Benin,2020,338790,USD (1),mar,2020
99,Benin,2021,351650,USD (1),mar,2021
99,Benin,2022,312620,USD (1),mar,2022
232,Bosnia and Herzegovina,1984,1238000,USD (1),mar,1984
232,Bosnia and Herzegovina,1985,1238000,USD (1),mar,1985
232,Bosnia and Herzegovina,1986,1238000,USD (1),mar,1986
232,Bosnia and Herzegovina,1987,1238000,USD (1),mar,1987
232,Bosnia and Herzegovina,1988,1238000,USD (1),mar,1988
232,Bosnia and Herzegovina,1989,1238000,USD (1),mar,1989
232,Bosnia and Herzegovina,1990,1238000,USD (1),mar,1990
232,Bosnia and Herzegovina,1991,1238000,USD (1),mar,1991
232,Bosnia and Herzegovina,1992,1238000,USD (1),mar,1992
232,Bosnia and Herzegovina,1993,1238000,USD (1),mar,1993
232,Bosnia and Herzegovina,1994,1238000,USD (1),mar,1994
232,Bosnia and Herzegovina,1995,1238000,USD (1),mar,1995
232,Bosnia and Herzegovina,1996,1238000,USD (1),mar,1996
232,Bosnia and Herzegovina,1997,1238000,USD (1),mar,1997
232,Bosnia and Herzegovina,1998,1238000,USD (1),mar,1998
232,Bosnia and Herzegovina,1999,1238000,USD (1),mar,1999
232,Bosnia and Herzegovina,2000,1238000,USD (1),mar,2000
232,Bosnia and Herzegovina,2001,1238000,USD (1),mar,2001
232,Bosnia and Herzegovina,2002,1238000,USD (1),mar,2002
232,Bosnia and Herzegovina,2003,1323000,USD (1),mar,2003
232,Bosnia and Herzegovina,2004,614000,USD (1),mar,2004
232,Bosnia and Herzegovina,2005,1706200,USD (1),mar,2005
232,Bosnia and Herzegovina,2006,1815700,USD (1),mar,2006
232,Bosnia and Herzegovina,2007,2017700,USD (1),mar,2007
232,Bosnia and Herzegovina,2008,2073600,USD (1),mar,2008
232,Bosnia and Herzegovina,2009,1771000,USD (1),mar,2009
232,Bosnia and Herzegovina,2010,1771000,USD (1),mar,2010
232,Bosnia and Herzegovina,2011,2140650,USD (1),mar,2011
232,Bosnia and Herzegovina,2012,450200,USD (1),mar,2012
232,Bosnia and Herzegovina,2013,1273100.0000000002,USD (1),mar,2013
232,Bosnia and Herzegovina,2014,1170700,USD (1),mar,2014
232,Bosnia and Herzegovina,2015,1019599.9999999999,USD (1),mar,2015
232,Bosnia and Herzegovina,2016,1015280,USD (1),mar,2016
232,Bosnia and Herzegovina,2017,1227250,USD (1),mar,2017
232,Bosnia and Herzegovina,2018,1209700,USD (1),mar,2018
232,Bosnia and Herzegovina,2019,1188120.0000000002,USD (1),mar,2019
232,Bosnia and Herzegovina,2020,867200,USD (1),mar,2020
232,Bosnia and Herzegovina,2021,825250,USD (1),mar,2021
232,Bosnia and Herzegovina,2022,760709.9999999999,USD (1),mar,2022
171,Brazil,1984,2050000,USD (1),mar,1984
171,Brazil,1985,3561500,USD (1),mar,1985
171,Brazil,1986,5478000,USD (1),mar,1986
171,Brazil,1987,7693000,USD (1),mar,1987
171,Brazil,1988,8104000,USD (1),mar,1988
171,Brazil,1989,7904000,USD (1),mar,1989
171,Brazil,1990,6904000,USD (1),mar,1990
171,Brazil,1991,5735000,USD (1),mar,1991
171,Brazil,1992,6015000,USD (1),mar,1992
171,Brazil,1993,6015000,USD (1),mar,1993
171,Brazil,1994,6015000,USD (1),mar,1994
171,Brazil,1995,7786400,USD (1),mar,1995
171,Brazil,1996,12576600,USD (1),mar,1996
171,Brazil,1997,14394200,USD (1),mar,1997
171,Brazil,1998,24857600,USD (1),mar,1998
171,Brazil,1999,48221800,USD (1),mar,1999
171,Brazil,2000,71195700,USD (1),mar,2000
171,Brazil,2001,88195700,USD (1),mar,2001
171,Brazil,2002,127737200,USD (1),mar,2002
171,Brazil,2003,187997400,USD (1),mar,2003
171,Brazil,2004,161025000,USD (1),mar,2004
171,Brazil,2005,135833500,USD (1),mar,2005
171,Brazil,2006,139269850,USD (1),mar,2006
171,Brazil,2007,193564550.00000003,USD (1),mar,2007
171,Brazil,2008,281553850,USD (1),mar,2008
171,Brazil,2009,295608630,USD (1),mar,2009
171,Brazil,2010,416863130,USD (1),mar,2010
171,Brazil,2011,507391560,USD (1),mar,2011
171,Brazil,2012,475978980,USD (1),mar,2012
171,Brazil,2013,382408430,USD (1),mar,2013
171,Brazil,2014,377330050,USD (1),mar,2014
171,Brazil,2015,300130240,USD (1),mar,2015
171,Brazil,2016,274591260,USD (1),mar,2016
171,Brazil,2017,305451840,USD (1),mar,2017
171,Brazil,2018,319136600.00000006,USD (1),mar,2018
171,Brazil,2019,317297900,USD (1),mar,2019
171,Brazil,2020,272885040.00000006,USD (1),mar,2020
171,Brazil,2021,312227060,USD (1),mar,2021
171,Brazil,2022,450210050,USD (1),mar,2022
117,British Virgin Islands,1984,13750,USD (1),mar,1984
117,British Virgin Islands,1985,13750,USD (1),mar,1985
117,British Virgin Islands,1986,13750,USD (1),mar,1986
117,British Virgin Islands,1987,13750,USD (1),mar,1987
117,British Virgin Islands,1988,13750,USD (1),mar,1988
117,British Virgin Islands,1989,13750,USD (1),mar,1989
117,British Virgin Islands,1990,13750,USD (1),mar,1990
117,British Virgin Islands,1991,13750,USD (1),mar,1991
117,British Virgin Islands,1992,13750,USD (1),mar,1992
117,British Virgin Islands,1993,13750,USD (1),mar,1993
117,British Virgin Islands,1994,13750,USD (1),mar,1994
117,British Virgin Islands,1995,13750,USD (1),mar,1995
117,British Virgin Islands,1996,13750,USD (1),mar,1996
117,British Virgin Islands,1997,13750,USD (1),mar,1997
117,British Virgin Islands,1998,13750,USD (1),mar,1998
117,British Virgin Islands,1999,13750,USD (1),mar,1999
117,British Virgin Islands,2000,13750,USD (1),mar,2000
117,British Virgin Islands,2001,13750,USD (1),mar,2001
117,British Virgin Islands,2002,13750,USD (1),mar,2002
117,British Virgin Islands,2003,13750,USD (1),mar,2003
117,British Virgin Islands,2004,13750,USD (1),mar,2004
117,British Virgin Islands,2005,13750,USD (1),mar,2005
117,British Virgin Islands,2006,13750,USD (1),mar,2006
117,British Virgin Islands,2007,13750,USD (1),mar,2007
117,British Virgin Islands,2008,13750,USD (1),mar,2008
117,British Virgin Islands,2009,13750,USD (1),mar,2009
117,British Virgin Islands,2010,13750,USD (1),mar,2010
117,British Virgin Islands,2011,13750,USD (1),mar,2011
117,British Virgin Islands,2012,13750,USD (1),mar,2012
117,British Virgin Islands,2013,13750,USD (1),mar,2013
117,British Virgin Islands,2014,13750,USD (1),mar,2014
117,British Virgin Islands,2015,13750,USD (1),mar,2015
117,British Virgin Islands,2016,12150,USD (1),mar,2016
117,British Virgin Islands,2017,23170,USD (1),mar,2017
117,British Virgin Islands,2018,24020,USD (1),mar,2018
117,British Virgin Islands,2019,22980,USD (1),mar,2019
117,British Virgin Islands,2020,23080,USD (1),mar,2020
117,British Virgin Islands,2021,24760,USD (1),mar,2021
117,British Virgin Islands,2022,22190,USD (1),mar,2022
247,Brunei,1984,3120,USD (1),mar,1984
247,Brunei,1985,3120,USD (1),mar,1985
247,Brunei,1986,3120,USD (1),mar,1986
247,Brunei,1987,3120,USD (1),mar,1987
247,Brunei,1988,3260,USD (1),mar,1988
247,Brunei,1989,100,USD (1),mar,1989
247,Brunei,1990,21540,USD (1),mar,1990
247,Brunei,1991,100,USD (1),mar,1991
247,Brunei,1992,104910,USD (1),mar,1992
247,Brunei,1993,285970,USD (1),mar,1993
247,Brunei,1994,450080,USD (1),mar,1994
247,Brunei,1995,752410.0000000001,USD (1),mar,1995
247,Brunei,1996,962910,USD (1),mar,1996
247,Brunei,1997,1232240,USD (1),mar,1997
247,Brunei,1998,1151800,USD (1),mar,1998
247,Brunei,1999,634719.9999999999,USD (1),mar,1999
247,Brunei,2000,432530,USD (1),mar,2000
247,Brunei,2001,353420,USD (1),mar,2001
247,Brunei,2002,464349.99999999994,USD (1),mar,2002
247,Brunei,2003,483780,USD (1),mar,2003
247,Brunei,2004,2761360,USD (1),mar,2004
