forage_fish,inWatson,TaxonKey,rgn_id,fao_id,stock_id,year,catch,catch_human,catch_fish_feed
Acanthuridae,yes,400412,43,51,Acanthuridae-51,1950,20.667138559999998,2.066713856,18.600424703999998
Acanthuridae,yes,400412,49,51,Acanthuridae-51,1950,9.953289999999999,0.9953289999999999,8.957961
Acanthuridae,yes,400412,50,51,Acanthuridae-51,1950,5.964488500000001,0.5964488500000001,5.368039650000001
Acanthuridae,yes,400412,114,31,Acanthuridae-31,1950,5.880505,0.5880505,5.292454500000001
Acanthuridae,yes,400412,118,31,Acanthuridae-31,1950,9.833334,0.9833334000000001,8.850000600000001
Acanthuridae,yes,400412,119,31,Acanthuridae-31,1950,87.251769,8.7251769,78.5265921
Acanthuridae,yes,400412,120,31,Acanthuridae-31,1950,52.111777000000004,5.2111777,46.9005993
Acanthuridae,yes,400412,123,31,Acanthuridae-31,1950,4.8,0.48,4.32
Acanthuridae,yes,400412,140,31,Acanthuridae-31,1950,40.14196,4.014196,36.127764
Acanthuridae,yes,400412,151,77,Acanthuridae-77,1950,95.36981,9.536981,85.832829
Acanthuridae,yes,400412,152,77,Acanthuridae-77,1950,131.8232228,13.182322280000001,118.64090052
Acanthuridae,yes,400412,153,77,Acanthuridae-77,1950,78.5109324,7.851093240000001,70.65983916
Acanthuridae,yes,400412,153,81,Acanthuridae-81,1950,0.236246419,0.023624641900000003,0.21262177710000002
Acanthuridae,yes,400412,156,71,Acanthuridae-71,1950,1.0480769167,0.10480769167,0.94326922503
Acanthuridae,yes,400412,156,77,Acanthuridae-77,1950,12.903819083,1.2903819083,11.6134371747
Acanthuridae,yes,400412,163,21,Acanthuridae-21,1950,0.02099161,0.002099161,0.018892449000000002
Acanthuridae,yes,400412,163,31,Acanthuridae-31,1950,0.11563796,0.011563796000000001,0.104074164
Acanthuridae,yes,400412,163,77,Acanthuridae-77,1950,16.062285162,1.6062285161999998,14.456056645799999
Acanthuridae,yes,400412,202,51,Acanthuridae-51,1950,324.882844,32.4882844,292.3945596
Acanthuridae,yes,400412,6,71,Acanthuridae-71,1951,33.53186,3.3531860000000004,30.178674
Acanthuridae,yes,400412,6,81,Acanthuridae-81,1951,1.0092006,0.10092006,0.90828054
Acanthuridae,yes,400412,8,71,Acanthuridae-71,1951,55.921380979999995,5.5921380979999995,50.329242881999996
Acanthuridae,yes,400412,9,71,Acanthuridae-71,1951,1.5723732668000001,0.15723732668,1.41513594012
Acanthuridae,yes,400412,11,71,Acanthuridae-71,1951,14.799107000000001,1.4799107000000002,13.319196300000002
Acanthuridae,yes,400412,12,61,Acanthuridae-61,1951,0.02173812448,0.002173812448,0.019564312032
Acanthuridae,yes,400412,12,71,Acanthuridae-71,1951,0.03415998852,0.003415998852,0.030743989668
Acanthuridae,yes,400412,13,61,Acanthuridae-61,1951,13.431236,1.3431236000000002,12.0881124
Acanthuridae,yes,400412,13,71,Acanthuridae-71,1951,130.9569357,13.095693570000002,117.86124213000001
Acanthuridae,yes,400412,15,61,Acanthuridae-61,1951,38.577439233,3.8577439233,34.7196953097
Acanthuridae,yes,400412,15,71,Acanthuridae-71,1951,823.4213279,82.34213279000001,741.0791951100001
Acanthuridae,yes,400412,17,71,Acanthuridae-71,1951,924.4411369,92.44411369,831.99702321
Acanthuridae,yes,400412,18,71,Acanthuridae-71,1951,3103.221,310.32210000000003,2792.8989
Acanthuridae,yes,400412,18,81,Acanthuridae-81,1951,1.91815,0.191815,1.726335
Acanthuridae,yes,400412,19,71,Acanthuridae-71,1951,5.884150704,0.5884150704,5.2957356336
Acanthuridae,yes,400412,26,57,Acanthuridae-57,1951,11.77133,1.1771330000000002,10.594197000000001
Acanthuridae,yes,400412,29,51,Acanthuridae-51,1951,0.562895038,0.0562895038,0.5066055342
Acanthuridae,yes,400412,31,51,Acanthuridae-51,1951,3.4014807,0.34014807,3.06133263
Acanthuridae,yes,400412,32,51,Acanthuridae-51,1951,17.844109,1.7844109000000001,16.0596981
Acanthuridae,yes,400412,37,51,Acanthuridae-51,1951,262.207494,26.220749400000003,235.9867446
Acanthuridae,yes,400412,40,57,Acanthuridae-57,1951,2561.353,256.13530000000003,2305.2177
Acanthuridae,yes,400412,43,51,Acanthuridae-51,1951,20.667138559999998,2.066713856,18.600424703999998
Acanthuridae,yes,400412,49,51,Acanthuridae-51,1951,9.953289999999999,0.9953289999999999,8.957961
Acanthuridae,yes,400412,50,51,Acanthuridae-51,1951,5.9644895,0.59644895,5.36804055
Acanthuridae,yes,400412,114,31,Acanthuridae-31,1951,9.8826467,0.9882646700000001,8.894382030000001
Acanthuridae,yes,400412,118,31,Acanthuridae-31,1951,9.993299,0.9993299000000001,8.993969100000001
Acanthuridae,yes,400412,119,31,Acanthuridae-31,1951,90.25690399999999,9.0256904,81.23121359999999
Acanthuridae,yes,400412,120,31,Acanthuridae-31,1951,54.2898533637,5.42898533637,48.86086802733
Acanthuridae,yes,400412,123,31,Acanthuridae-31,1951,4.744,0.4744,4.2696
Acanthuridae,yes,400412,140,31,Acanthuridae-31,1951,39.6889,3.96889,35.720009999999995
Acanthuridae,yes,400412,151,77,Acanthuridae-77,1951,93.99031480000001,9.399031480000001,84.59128332
Acanthuridae,yes,400412,152,77,Acanthuridae-77,1951,135.826987355,13.582698735500001,122.2442886195
Acanthuridae,yes,400412,153,77,Acanthuridae-77,1951,78.086993113,7.808699311300001,70.2782938017
Acanthuridae,yes,400412,153,81,Acanthuridae-81,1951,0.234970781823,0.0234970781823,0.2114737036407
Acanthuridae,yes,400412,156,71,Acanthuridae-71,1951,1.1115489167,0.11115489166999999,1.0003940250299999
Acanthuridae,yes,400412,156,77,Acanthuridae-77,1951,13.685279083,1.3685279083,12.3167511747
Acanthuridae,yes,400412,163,21,Acanthuridae-21,1951,0.02304636,0.002304636,0.020741724
Acanthuridae,yes,400412,163,31,Acanthuridae-31,1951,0.12695706,0.012695706000000001,0.11426135400000001
Acanthuridae,yes,400412,163,77,Acanthuridae-77,1951,16.674781564,1.6674781564,15.0073034076
Acanthuridae,yes,400412,202,51,Acanthuridae-51,1951,329.887136,32.988713600000004,296.8984224
Acanthuridae,yes,400412,6,71,Acanthuridae-71,1952,34.78938,3.4789380000000003,31.310442000000002
Acanthuridae,yes,400412,6,81,Acanthuridae-81,1952,1.047048,0.1047048,0.9423432
Acanthuridae,yes,400412,8,71,Acanthuridae-71,1952,58.3723444,5.8372344400000005,52.53510996000001
Acanthuridae,yes,400412,9,71,Acanthuridae-71,1952,1.6241326893,0.16241326893000002,1.4617194203700001
Acanthuridae,yes,400412,11,71,Acanthuridae-71,1952,15.163486,1.5163486000000002,13.6471374
Acanthuridae,yes,400412,12,61,Acanthuridae-61,1952,0.022181756419999997,0.002218175642,0.019963580778
Acanthuridae,yes,400412,12,71,Acanthuridae-71,1952,0.03485712728,0.003485712728,0.031371414552
Acanthuridae,yes,400412,13,61,Acanthuridae-61,1952,13.806337000000001,1.3806337000000002,12.4257033
Acanthuridae,yes,400412,13,71,Acanthuridae-71,1952,131.148119,13.114811900000001,118.03330710000002
Acanthuridae,yes,400412,15,61,Acanthuridae-61,1952,40.408607569,4.0408607569,36.3677468121
Acanthuridae,yes,400412,15,71,Acanthuridae-71,1952,862.5066976,86.25066976000001,776.2560278400001
Acanthuridae,yes,400412,17,71,Acanthuridae-71,1952,938.6054719,93.86054719,844.74492471
Acanthuridae,yes,400412,18,71,Acanthuridae-71,1952,3166.999,316.6999,2850.2990999999997
Acanthuridae,yes,400412,18,81,Acanthuridae-81,1952,1.957573,0.19575730000000002,1.7618157
Acanthuridae,yes,400412,19,71,Acanthuridae-71,1952,5.508714704,0.5508714704000001,4.9578432336
Acanthuridae,yes,400412,26,57,Acanthuridae-57,1952,13.00951,1.3009510000000002,11.708559000000001
Acanthuridae,yes,400412,29,51,Acanthuridae-51,1952,0.578057737,0.0578057737,0.5202519633
Acanthuridae,yes,400412,31,51,Acanthuridae-51,1952,3.1864169,0.31864169000000003,2.8677752100000005
Acanthuridae,yes,400412,32,51,Acanthuridae-51,1952,17.646107,1.7646107000000002,15.8814963
Acanthuridae,yes,400412,37,51,Acanthuridae-51,1952,262.897941,26.2897941,236.6081469
Acanthuridae,yes,400412,40,57,Acanthuridae-57,1952,2577.3,257.73,2319.57
Acanthuridae,yes,400412,43,51,Acanthuridae-51,1952,20.667138559999998,2.066713856,18.600424703999998
Acanthuridae,yes,400412,49,51,Acanthuridae-51,1952,9.953289999999999,0.9953289999999999,8.957961
Acanthuridae,yes,400412,50,51,Acanthuridae-51,1952,5.9644895,0.59644895,5.36804055
Acanthuridae,yes,400412,114,31,Acanthuridae-31,1952,10.3264782,1.03264782,9.293830380000001
Acanthuridae,yes,400412,118,31,Acanthuridae-31,1952,10.283719,1.0283719,9.2553471
Acanthuridae,yes,400412,119,31,Acanthuridae-31,1952,93.270216,9.3270216,83.94319440000001
Acanthuridae,yes,400412,120,31,Acanthuridae-31,1952,56.492924273,5.649292427300001,50.8436318457
Acanthuridae,yes,400412,123,31,Acanthuridae-31,1952,4.688000000000001,0.4688000000000001,4.219200000000001
Acanthuridae,yes,400412,140,31,Acanthuridae-31,1952,39.23584,3.9235840000000004,35.312256000000005
Acanthuridae,yes,400412,151,77,Acanthuridae-77,1952,92.59240510000001,9.259240510000001,83.33316459000001
Acanthuridae,yes,400412,152,77,Acanthuridae-77,1952,139.79478775,13.979478775000002,125.81530897500001
Acanthuridae,yes,400412,153,77,Acanthuridae-77,1952,82.86752914,8.286752914000001,74.580776226
Acanthuridae,yes,400412,153,81,Acanthuridae-81,1952,0.2493558255,0.02493558255,0.22442024295
Acanthuridae,yes,400412,156,71,Acanthuridae-71,1952,1.1051499167,0.11051499167,0.9946349250300001
Acanthuridae,yes,400412,156,77,Acanthuridae-77,1952,13.606499083,1.3606499083,12.2458491747
Acanthuridae,yes,400412,163,21,Acanthuridae-21,1952,0.0251011,0.0025101100000000003,0.022590990000000002
Acanthuridae,yes,400412,163,31,Acanthuridae-31,1952,0.13827615,0.013827615,0.12444853499999999
Acanthuridae,yes,400412,163,77,Acanthuridae-77,1952,10.324945055999999,1.0324945056,9.2924505504
Acanthuridae,yes,400412,202,51,Acanthuridae-51,1952,356.239079,35.6239079,320.6151711
Acanthuridae,yes,400412,6,71,Acanthuridae-71,1953,36.04215,3.604215,32.437935
Acanthuridae,yes,400412,6,81,Acanthuridae-81,1953,1.0847522,0.10847522000000001,0.9762769800000001
Acanthuridae,yes,400412,8,71,Acanthuridae-71,1953,60.823315199999996,6.08233152,54.74098368
Acanthuridae,yes,400412,9,71,Acanthuridae-71,1953,1.675397878,0.1675397878,1.5078580902
Acanthuridae,yes,400412,11,71,Acanthuridae-71,1953,15.526716,1.5526716,13.9740444
Acanthuridae,yes,400412,12,61,Acanthuridae-61,1953,0.02263444287,0.002263444287,0.020370998583
Acanthuridae,yes,400412,12,71,Acanthuridae-71,1953,0.03556850313,0.003556850313,0.032011652817
Acanthuridae,yes,400412,13,61,Acanthuridae-61,1953,14.175937000000001,1.4175937000000003,12.758343300000002
Acanthuridae,yes,400412,13,71,Acanthuridae-71,1953,137.611474,13.761147399999999,123.85032659999999
Acanthuridae,yes,400412,15,61,Acanthuridae-61,1953,40.021644038,4.0021644038,36.019479634199996
Acanthuridae,yes,400412,15,71,Acanthuridae-71,1953,854.2471358,85.42471358,768.82242222
Acanthuridae,yes,400412,17,71,Acanthuridae-71,1953,1047.937227,104.79372269999999,943.1435042999999
Acanthuridae,yes,400412,18,71,Acanthuridae-71,1953,3199.208,319.92080000000004,2879.2872
Acanthuridae,yes,400412,18,81,Acanthuridae-81,1953,1.977481,0.1977481,1.7797329000000002
Acanthuridae,yes,400412,19,71,Acanthuridae-71,1953,5.836558704,0.5836558704,5.2529028336
Acanthuridae,yes,400412,26,57,Acanthuridae-57,1953,14.24768,1.4247680000000003,12.822912
Acanthuridae,yes,400412,29,51,Acanthuridae-51,1953,0.593220437,0.05932204370000001,0.5338983933000001
Acanthuridae,yes,400412,31,51,Acanthuridae-51,1953,2.0111103,0.20111103,1.80999927
Acanthuridae,yes,400412,32,51,Acanthuridae-51,1953,16.775612,1.6775612,15.0980508
Acanthuridae,yes,400412,37,51,Acanthuridae-51,1953,263.511762,26.351176199999998,237.16058579999998
Acanthuridae,yes,400412,40,57,Acanthuridae-57,1953,2596.51,259.651,2336.8590000000004
Acanthuridae,yes,400412,43,51,Acanthuridae-51,1953,20.667138559999998,2.066713856,18.600424703999998
Acanthuridae,yes,400412,49,51,Acanthuridae-51,1953,9.953289999999999,0.9953289999999999,8.957961
Acanthuridae,yes,400412,50,51,Acanthuridae-51,1953,5.9644905,0.59644905,5.368041450000001
Acanthuridae,yes,400412,114,31,Acanthuridae-31,1953,10.78137813,1.0781378130000001,9.703240317
Acanthuridae,yes,400412,118,31,Acanthuridae-31,1953,10.574141000000001,1.0574141000000001,9.516726900000002
Acanthuridae,yes,400412,119,31,Acanthuridae-31,1953,96.176972,9.617697200000002,86.55927480000001
Acanthuridae,yes,400412,120,31,Acanthuridae-31,1953,58.720974729,5.8720974729,52.848877256099996
Acanthuridae,yes,400412,123,31,Acanthuridae-31,1953,6.176,0.6176,5.558400000000001
Acanthuridae,yes,400412,140,31,Acanthuridae-31,1953,38.78278,3.8782780000000003,34.904502
Acanthuridae,yes,400412,151,77,Acanthuridae-77,1953,91.17609089999999,9.11760909,82.05848180999999
Acanthuridae,yes,400412,152,77,Acanthuridae-77,1953,143.13349209,14.313349209000002,128.820142881
Acanthuridae,yes,400412,153,77,Acanthuridae-77,1953,93.2259612,9.32259612,83.90336508
Acanthuridae,yes,400412,153,81,Acanthuridae-81,1953,0.2805252612,0.02805252612,0.25247273508
Acanthuridae,yes,400412,156,71,Acanthuridae-71,1953,1.0987499167,0.10987499167000002,0.9888749250300001
Acanthuridae,yes,400412,156,77,Acanthuridae-77,1953,13.527709083,1.3527709083000001,12.1749381747
Acanthuridae,yes,400412,163,21,Acanthuridae-21,1953,0.02715583,0.002715583,0.024440247
Acanthuridae,yes,400412,163,31,Acanthuridae-31,1953,0.14959524,0.014959524,0.134635716
Acanthuridae,yes,400412,163,77,Acanthuridae-77,1953,15.705036447,1.5705036447,14.134532802299999
Acanthuridae,yes,400412,202,51,Acanthuridae-51,1953,465.846784,46.5846784,419.26210560000004
Acanthuridae,yes,400412,6,71,Acanthuridae-71,1954,37.29015,3.729015,33.561135
Acanthuridae,yes,400412,6,81,Acanthuridae-81,1954,1.1223129,0.11223129000000001,1.01008161
Acanthuridae,yes,400412,8,71,Acanthuridae-71,1954,63.2749277,6.32749277,56.94743493
Acanthuridae,yes,400412,9,71,Acanthuridae-71,1954,1.7253487946,0.17253487946,1.55281391514
Acanthuridae,yes,400412,11,71,Acanthuridae-71,1954,15.888795,1.5888795,14.299915500000001
Acanthuridae,yes,400412,12,61,Acanthuridae-61,1954,0.02309637395,0.002309637395,0.020786736555
Acanthuridae,yes,400412,12,71,Acanthuridae-71,1954,0.03629438625,0.003629438625,0.032664947624999996
Acanthuridae,yes,400412,13,61,Acanthuridae-61,1954,14.540106999999999,1.4540107,13.0860963
Acanthuridae,yes,400412,13,71,Acanthuridae-71,1954,132.829441,13.282944100000002,119.54649690000001
Acanthuridae,yes,400412,15,61,Acanthuridae-61,1954,53.779682749,5.377968274900001,48.401714474100004
Acanthuridae,yes,400412,15,71,Acanthuridae-71,1954,1147.9074771,114.79074771,1033.11672939
Acanthuridae,yes,400412,17,71,Acanthuridae-71,1954,1062.101636,106.21016360000002,955.8914724000001
Acanthuridae,yes,400412,18,71,Acanthuridae-71,1954,3245.047,324.5047,2920.5423
Acanthuridae,yes,400412,18,81,Acanthuridae-81,1954,2.005816,0.2005816,1.8052343999999998
Acanthuridae,yes,400412,19,71,Acanthuridae-71,1954,5.812823704,0.5812823704000001,5.2315413336
Acanthuridae,yes,400412,26,57,Acanthuridae-57,1954,15.48585,1.548585,13.937265
Acanthuridae,yes,400412,29,51,Acanthuridae-51,1954,0.607575338,0.0607575338,0.5468178042
Acanthuridae,yes,400412,31,51,Acanthuridae-51,1954,1.9550558999999998,0.19550559,1.7595503099999998
Acanthuridae,yes,400412,32,51,Acanthuridae-51,1954,12.122358,1.2122358000000002,10.9101222
Acanthuridae,yes,400412,37,51,Acanthuridae-51,1954,264.052554,26.4052554,237.6472986
Acanthuridae,yes,400412,40,57,Acanthuridae-57,1954,2617.428,261.7428,2355.6852
Acanthuridae,yes,400412,43,51,Acanthuridae-51,1954,20.667138559999998,2.066713856,18.600424703999998
Acanthuridae,yes,400412,49,51,Acanthuridae-51,1954,9.953289999999999,0.9953289999999999,8.957961
Acanthuridae,yes,400412,50,51,Acanthuridae-51,1954,6.1135975,0.6113597500000001,5.50223775
Acanthuridae,yes,400412,114,31,Acanthuridae-31,1954,11.24734212,1.1247342120000001,10.122607908
Acanthuridae,yes,400412,118,31,Acanthuridae-31,1954,10.864560999999998,1.0864561,9.778104899999999
Acanthuridae,yes,400412,119,31,Acanthuridae-31,1954,99.17945499999999,9.9179455,89.26150949999999
Acanthuridae,yes,400412,120,31,Acanthuridae-31,1954,60.974018733,6.097401873300001,54.8766168597
Acanthuridae,yes,400412,123,31,Acanthuridae-31,1954,6.1013333332999995,0.61013333333,5.49119999997
Acanthuridae,yes,400412,140,31,Acanthuridae-31,1954,38.32972,3.8329720000000003,34.496748000000004
Acanthuridae,yes,400412,151,77,Acanthuridae-77,1954,89.7413722,8.974137220000001,80.76723498
Acanthuridae,yes,400412,152,77,Acanthuridae-77,1954,147.02956232,14.702956232,132.326606088
Acanthuridae,yes,400412,153,77,Acanthuridae-77,1954,82.8675237,8.28675237,74.58077133
Acanthuridae,yes,400412,153,81,Acanthuridae-81,1954,0.2493557699,0.02493557699,0.22442019291
Acanthuridae,yes,400412,156,71,Acanthuridae-71,1954,1.1606239167,0.11606239167000001,1.0445615250300002
Acanthuridae,yes,400412,156,77,Acanthuridae-77,1954,14.289479083,1.4289479083,12.8605311747
Acanthuridae,yes,400412,163,21,Acanthuridae-21,1954,0.02921058,0.0029210580000000002,0.026289522
Acanthuridae,yes,400412,163,31,Acanthuridae-31,1954,0.16091432,0.016091432,0.144822888
Acanthuridae,yes,400412,163,77,Acanthuridae-77,1954,25.57299289,2.557299289,23.015693601
Acanthuridae,yes,400412,202,51,Acanthuridae-51,1954,468.716346,46.8716346,421.8447114
Acanthuridae,yes,400412,6,71,Acanthuridae-71,1955,38.53338,3.8533380000000004,34.680042
Acanthuridae,yes,400412,6,81,Acanthuridae-81,1955,1.1597305,0.11597305000000001,1.04375745
Acanthuridae,yes,400412,8,71,Acanthuridae-71,1955,65.7258956,6.572589560000001,59.153306040000004
Acanthuridae,yes,400412,9,71,Acanthuridae-71,1955,1.7756244217,0.17756244217,1.59806197953
Acanthuridae,yes,400412,11,71,Acanthuridae-71,1955,16.249735,1.6249735000000003,14.624761500000002
Acanthuridae,yes,400412,12,61,Acanthuridae-61,1955,0.02356772977,0.002356772977,0.021210956793000002
Acanthuridae,yes,400412,12,71,Acanthuridae-71,1955,0.037035086829999994,0.0037035086829999998,0.033331578146999996
Acanthuridae,yes,400412,13,61,Acanthuridae-61,1955,14.894744,1.4894744,13.4052696
Acanthuridae,yes,400412,13,71,Acanthuridae-71,1955,134.23809599999998,13.423809599999998,120.81428639999999
Acanthuridae,yes,400412,15,61,Acanthuridae-61,1955,56.436717454,5.6436717454,50.7930457086
Acanthuridae,yes,400412,15,71,Acanthuridae-71,1955,1204.6209266,120.46209266000001,1084.15883394
Acanthuridae,yes,400412,17,71,Acanthuridae-71,1955,1076.265945,107.62659450000001,968.6393505000001
Acanthuridae,yes,400412,18,71,Acanthuridae-71,1955,3281.841,328.1841,2953.6569
Acanthuridae,yes,400412,18,81,Acanthuridae-81,1955,2.028559,0.2028559,1.8257031000000001
Acanthuridae,yes,400412,19,71,Acanthuridae-71,1955,5.789129704,0.5789129704,5.210216733599999
Acanthuridae,yes,400412,26,57,Acanthuridae-57,1955,16.72403,1.672403,15.051627
Acanthuridae,yes,400412,29,51,Acanthuridae-51,1955,0.622737938,0.062273793800000005,0.5604641442
Acanthuridae,yes,400412,31,51,Acanthuridae-51,1955,2.2082137000000004,0.22082137000000004,1.9873923300000005
Acanthuridae,yes,400412,32,51,Acanthuridae-51,1955,12.122358,1.2122358000000002,10.9101222
Acanthuridae,yes,400412,37,51,Acanthuridae-51,1955,264.52388099999996,26.452388099999997,238.07149289999998
Acanthuridae,yes,400412,40,57,Acanthuridae-57,1955,2627.453,262.7453,2364.7077
Acanthuridae,yes,400412,43,51,Acanthuridae-51,1955,20.667138559999998,2.066713856,18.600424703999998
Acanthuridae,yes,400412,49,51,Acanthuridae-51,1955,9.953291,0.9953291000000001,8.9579619
Acanthuridae,yes,400412,50,51,Acanthuridae-51,1955,6.2627105,0.62627105,5.63643945
Acanthuridae,yes,400412,114,31,Acanthuridae-31,1955,11.724373799999999,1.1724373799999999,10.551936419999999
Acanthuridae,yes,400412,118,31,Acanthuridae-31,1955,11.154983,1.1154983,10.0394847
Acanthuridae,yes,400412,119,31,Acanthuridae-31,1955,102.01885200000001,10.201885200000001,91.81696680000002
Acanthuridae,yes,400412,120,31,Acanthuridae-31,1955,63.252049285,6.3252049285,56.9268443565
Acanthuridae,yes,400412,123,31,Acanthuridae-31,1955,4.52,0.45199999999999996,4.068
Acanthuridae,yes,400412,140,31,Acanthuridae-31,1955,39.54628,3.9546280000000005,35.591652
Acanthuridae,yes,400412,151,77,Acanthuridae-77,1955,88.2882589,8.828825890000001,79.45943301
Acanthuridae,yes,400412,152,77,Acanthuridae-77,1955,150.88976644,15.088976643999999,135.800789796
Acanthuridae,yes,400412,153,77,Acanthuridae-77,1955,82.8675314,8.28675314,74.58077826
Acanthuridae,yes,400412,153,81,Acanthuridae-81,1955,0.2493558462,0.024935584620000003,0.22442026158
Acanthuridae,yes,400412,156,71,Acanthuridae-71,1955,1.1538239167,0.11538239167,1.03844152503
Acanthuridae,yes,400412,156,77,Acanthuridae-77,1955,14.205759083,1.4205759083,12.7851831747
Acanthuridae,yes,400412,163,21,Acanthuridae-21,1955,0.03126532,0.003126532,0.028138788
Acanthuridae,yes,400412,163,31,Acanthuridae-31,1955,0.17223341,0.017223341,0.155010069
Acanthuridae,yes,400412,163,77,Acanthuridae-77,1955,25.52674976,2.5526749760000005,22.974074784000003
Acanthuridae,yes,400412,202,51,Acanthuridae-51,1955,484.39445700000005,48.43944570000001,435.9550113
Acanthuridae,yes,400412,6,71,Acanthuridae-71,1956,39.77186,3.9771859999999997,35.794674
Acanthuridae,yes,400412,6,81,Acanthuridae-81,1956,1.1970047,0.11970047,1.07730423
Acanthuridae,yes,400412,8,71,Acanthuridae-71,1956,68.17686,6.817686000000001,61.359174
Acanthuridae,yes,400412,9,71,Acanthuridae-71,1956,1.8254047771000002,0.18254047771000004,1.6428642993900002
Acanthuridae,yes,400412,11,71,Acanthuridae-71,1956,16.609524,1.6609524000000002,14.948571600000001
Acanthuridae,yes,400412,12,61,Acanthuridae-61,1956,0.02404871038,0.002404871038,0.021643839342000003
Acanthuridae,yes,400412,12,71,Acanthuridae-71,1956,0.03779090492,0.0037790904920000003,0.034011814428
Acanthuridae,yes,400412,13,61,Acanthuridae-61,1956,15.239649,1.5239649000000002,13.7156841
Acanthuridae,yes,400412,13,71,Acanthuridae-71,1956,132.518762,13.251876200000002,119.26688580000001
Acanthuridae,yes,400412,15,61,Acanthuridae-61,1956,58.408005982,5.8408005982,52.5672053838
Acanthuridae,yes,400412,15,71,Acanthuridae-71,1956,1246.6973454000001,124.66973454000002,1122.02761086
Acanthuridae,yes,400412,17,71,Acanthuridae-71,1956,1190.884607,119.0884607,1071.7961463
Acanthuridae,yes,400412,18,71,Acanthuridae-71,1956,3230.613,323.0613,2907.5517
Acanthuridae,yes,400412,18,81,Acanthuridae-81,1956,1.996894,0.19968940000000002,1.7972046
Acanthuridae,yes,400412,19,71,Acanthuridae-71,1956,5.765475704,0.5765475704,5.1889281336
Acanthuridae,yes,400412,26,57,Acanthuridae-57,1956,17.9622,1.79622,16.16598
Acanthuridae,yes,400412,29,51,Acanthuridae-51,1956,0.637900737,0.0637900737,0.5741106633
Acanthuridae,yes,400412,31,51,Acanthuridae-51,1956,2.300758,0.23007580000000002,2.0706822000000003
Acanthuridae,yes,400412,32,51,Acanthuridae-51,1956,16.740398,1.6740398,15.0663582
Acanthuridae,yes,400412,37,51,Acanthuridae-51,1956,264.929103,26.492910300000002,238.4361927
Acanthuridae,yes,400412,40,57,Acanthuridae-57,1956,2635.929,263.59290000000004,2372.3361
Acanthuridae,yes,400412,43,51,Acanthuridae-51,1956,20.667138559999998,2.066713856,18.600424703999998
Acanthuridae,yes,400412,49,51,Acanthuridae-51,1956,9.953289999999999,0.9953289999999999,8.957961
Acanthuridae,yes,400412,50,51,Acanthuridae-51,1956,6.4118205999999995,0.64118206,5.770638539999999
Acanthuridae,yes,400412,114,31,Acanthuridae-31,1956,12.2124735,1.22124735,10.99122615
Acanthuridae,yes,400412,118,31,Acanthuridae-31,1956,11.445404,1.1445404000000001,10.3008636
Acanthuridae,yes,400412,119,31,Acanthuridae-31,1956,104.098596,10.4098596,93.6887364
Acanthuridae,yes,400412,120,31,Acanthuridae-31,1956,65.555084387,6.5555084386999996,58.9995759483
Acanthuridae,yes,400412,123,31,Acanthuridae-31,1956,2.976,0.29760000000000003,2.6784
Acanthuridae,yes,400412,140,31,Acanthuridae-31,1956,40.76284,4.076284,36.686555999999996
